forecaster,dataset,configuration,coverage,horizon_hours,window,window_order,strategy,selected_policy,loss
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,2,Mean-fold minimum,rolling_user_norm,0.0574103688622868
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,2,Latest-fold minimum,rolling_user_norm,0.0574103688622868
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,2,Previous-window winner,rolling_user_norm,0.0574103688622868
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,2,Follow-the-leader,rolling_user_norm,0.0574103688622868
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,2,Global-CQR,rolling_global_norm,0.0596518065604577
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,2,Segment-CQR,rolling_group_norm,0.0559329274222216
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,2,User-CQR,rolling_user_norm,0.0574103688622868
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,2,Ex-post best fixed,rolling_user_norm,0.0574103688622868
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,2,Month-wise oracle,rolling_group_norm,0.0559329274222216
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,3,CSGR,rolling_user_norm,0.0457590163567866
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,3,Mean-fold minimum,rolling_user_norm,0.0457590163567866
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,3,Latest-fold minimum,rolling_user_norm,0.0457590163567866
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,3,Previous-window winner,rolling_group_norm,0.0530472480306764
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,3,Follow-the-leader,rolling_user_norm,0.0457590163567866
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,3,Global-CQR,rolling_global_norm,0.0601562865007325
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,3,Segment-CQR,rolling_group_norm,0.0530472480306764
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,3,User-CQR,rolling_user_norm,0.0457590163567866
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,3,Ex-post best fixed,rolling_user_norm,0.0457590163567866
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,3,Month-wise oracle,rolling_user_norm,0.0457590163567866
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-07,4,CSGR,rolling_user_norm,0.0543628528687817
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-07,4,Mean-fold minimum,rolling_user_norm,0.0543628528687817
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-07,4,Latest-fold minimum,rolling_user_norm,0.0543628528687817
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-07,4,Previous-window winner,rolling_user_norm,0.0543628528687817
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-07,4,Follow-the-leader,rolling_user_norm,0.0543628528687817
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-07,4,Global-CQR,rolling_global_norm,0.070910613411181
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-07,4,Segment-CQR,rolling_group_norm,0.0611975666705659
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-07,4,User-CQR,rolling_user_norm,0.0543628528687817
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-07,4,Ex-post best fixed,rolling_user_norm,0.0543628528687817
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-07,4,Month-wise oracle,rolling_user_norm,0.0543628528687817
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-08,5,CSGR,rolling_user_norm,0.0422974039327739
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-08,5,Mean-fold minimum,rolling_user_norm,0.0422974039327739
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-08,5,Latest-fold minimum,rolling_user_norm,0.0422974039327739
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-08,5,Previous-window winner,rolling_user_norm,0.0422974039327739
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-08,5,Follow-the-leader,rolling_user_norm,0.0422974039327739
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-08,5,Global-CQR,rolling_global_norm,0.0613735367165306
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-08,5,Segment-CQR,rolling_group_norm,0.0551919910856471
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-08,5,User-CQR,rolling_user_norm,0.0422974039327739
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-08,5,Ex-post best fixed,rolling_user_norm,0.0422974039327739
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-08,5,Month-wise oracle,rolling_user_norm,0.0422974039327739
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-09,6,CSGR,rolling_user_norm,0.0631985427643867
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-09,6,Mean-fold minimum,rolling_user_norm,0.0631985427643867
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-09,6,Latest-fold minimum,rolling_user_norm,0.0631985427643867
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-09,6,Previous-window winner,rolling_user_norm,0.0631985427643867
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-09,6,Follow-the-leader,rolling_user_norm,0.0631985427643867
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-09,6,Global-CQR,rolling_global_norm,0.0685382540563549
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-09,6,Segment-CQR,rolling_group_norm,0.0645218576556858
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-09,6,User-CQR,rolling_user_norm,0.0631985427643867
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-09,6,Ex-post best fixed,rolling_user_norm,0.0631985427643867
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-09,6,Month-wise oracle,rolling_user_norm,0.0631985427643867
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-10,7,CSGR,rolling_user_norm,0.0522260535746545
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-10,7,Mean-fold minimum,rolling_user_norm,0.0522260535746545
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-10,7,Latest-fold minimum,rolling_user_norm,0.0522260535746545
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-10,7,Previous-window winner,rolling_user_norm,0.0522260535746545
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-10,7,Follow-the-leader,rolling_user_norm,0.0522260535746545
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-10,7,Global-CQR,rolling_global_norm,0.0676341392456592
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-10,7,Segment-CQR,rolling_group_norm,0.060556951132627
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-10,7,User-CQR,rolling_user_norm,0.0522260535746545
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-10,7,Ex-post best fixed,rolling_user_norm,0.0522260535746545
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-10,7,Month-wise oracle,rolling_user_norm,0.0522260535746545
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-11,8,CSGR,rolling_user_norm,0.0680066679650436
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-11,8,Mean-fold minimum,rolling_user_norm,0.0680066679650436
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-11,8,Latest-fold minimum,rolling_user_norm,0.0680066679650436
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-11,8,Previous-window winner,rolling_user_norm,0.0680066679650436
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-11,8,Follow-the-leader,rolling_user_norm,0.0680066679650436
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-11,8,Global-CQR,rolling_global_norm,0.0688096096509642
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-11,8,Segment-CQR,rolling_group_norm,0.0714727662003255
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-11,8,User-CQR,rolling_user_norm,0.0680066679650436
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-11,8,Ex-post best fixed,rolling_user_norm,0.0680066679650436
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-11,8,Month-wise oracle,rolling_user_norm,0.0680066679650436
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-12,9,CSGR,rolling_user_norm,0.0562256902505357
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-12,9,Mean-fold minimum,rolling_user_norm,0.0562256902505357
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-12,9,Latest-fold minimum,rolling_user_norm,0.0562256902505357
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-12,9,Previous-window winner,rolling_user_norm,0.0562256902505357
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-12,9,Follow-the-leader,rolling_user_norm,0.0562256902505357
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-12,9,Global-CQR,rolling_global_norm,0.0691203416589299
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-12,9,Segment-CQR,rolling_group_norm,0.0626092853826925
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-12,9,User-CQR,rolling_user_norm,0.0562256902505357
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-12,9,Ex-post best fixed,rolling_user_norm,0.0562256902505357
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2013-12,9,Month-wise oracle,rolling_user_norm,0.0562256902505357
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,10,CSGR,rolling_user_norm,0.051917950248644
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,10,Mean-fold minimum,rolling_user_norm,0.051917950248644
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,10,Latest-fold minimum,rolling_user_norm,0.051917950248644
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,10,Previous-window winner,rolling_user_norm,0.051917950248644
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,10,Follow-the-leader,rolling_user_norm,0.051917950248644
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,10,Global-CQR,rolling_global_norm,0.0722872699731961
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,10,Segment-CQR,rolling_group_norm,0.0693719315596727
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,10,User-CQR,rolling_user_norm,0.051917950248644
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,10,Ex-post best fixed,rolling_user_norm,0.051917950248644
LightGBM,London,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,10,Month-wise oracle,rolling_user_norm,0.051917950248644
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-03,0,CSGR,rolling_user_norm,0.0540002276345108
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-03,0,Mean-fold minimum,rolling_user_norm,0.0540002276345108
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-03,0,Latest-fold minimum,rolling_user_norm,0.0540002276345108
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-03,0,Previous-window winner,rolling_global_norm,0.0549597775413723
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-03,0,Follow-the-leader,rolling_global_norm,0.0549597775413723
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-03,0,Global-CQR,rolling_global_norm,0.0549597775413723
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-03,0,Segment-CQR,rolling_group_norm,0.0575543824279165
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-03,0,User-CQR,rolling_user_norm,0.0540002276345108
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-03,0,Ex-post best fixed,rolling_user_norm,0.0540002276345108
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-03,0,Month-wise oracle,rolling_user_norm,0.0540002276345108
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,CSGR,rolling_user_norm,0.0521803735929912
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,Mean-fold minimum,rolling_user_norm,0.0521803735929912
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,Latest-fold minimum,rolling_user_norm,0.0521803735929912
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,Previous-window winner,rolling_user_norm,0.0521803735929912
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,Follow-the-leader,rolling_user_norm,0.0521803735929912
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,Global-CQR,rolling_global_norm,0.0467052173061524
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,Segment-CQR,rolling_group_norm,0.045287644554498
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,User-CQR,rolling_user_norm,0.0521803735929912
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,Ex-post best fixed,rolling_user_norm,0.0521803735929912
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,Month-wise oracle,rolling_group_norm,0.045287644554498
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,CSGR,rolling_user_norm,0.0472886633003367
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,Mean-fold minimum,rolling_user_norm,0.0472886633003367
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,Latest-fold minimum,rolling_group_norm,0.0463554419866586
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,Previous-window winner,rolling_group_norm,0.0463554419866586
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,Follow-the-leader,rolling_global_norm,0.0475741215195252
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,Global-CQR,rolling_global_norm,0.0475741215195252
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,Segment-CQR,rolling_group_norm,0.0463554419866586
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,User-CQR,rolling_user_norm,0.0472886633003367
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,Ex-post best fixed,rolling_user_norm,0.0472886633003367
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,Month-wise oracle,rolling_group_norm,0.0463554419866586
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,CSGR,rolling_user_norm,0.039318240858034
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,Mean-fold minimum,rolling_user_norm,0.039318240858034
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,Latest-fold minimum,rolling_user_norm,0.039318240858034
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,Previous-window winner,rolling_group_norm,0.0450880725193607
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,Follow-the-leader,rolling_group_norm,0.0450880725193607
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,Global-CQR,rolling_global_norm,0.0497167362635437
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,Segment-CQR,rolling_group_norm,0.0450880725193607
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,User-CQR,rolling_user_norm,0.039318240858034
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,Ex-post best fixed,rolling_user_norm,0.039318240858034
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,Month-wise oracle,rolling_user_norm,0.039318240858034
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,CSGR,rolling_user_norm,0.0436661466526395
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,Mean-fold minimum,rolling_user_norm,0.0436661466526395
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,Latest-fold minimum,rolling_user_norm,0.0436661466526395
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,Previous-window winner,rolling_user_norm,0.0436661466526395
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,Follow-the-leader,rolling_user_norm,0.0436661466526395
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,Global-CQR,rolling_global_norm,0.0529900272760081
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,Segment-CQR,rolling_group_norm,0.0476568602395185
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,User-CQR,rolling_user_norm,0.0436661466526395
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,Ex-post best fixed,rolling_user_norm,0.0436661466526395
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,Month-wise oracle,rolling_user_norm,0.0436661466526395
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,CSGR,rolling_user_norm,0.0363980985588102
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,Mean-fold minimum,rolling_user_norm,0.0363980985588102
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,Latest-fold minimum,rolling_user_norm,0.0363980985588102
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,Previous-window winner,rolling_user_norm,0.0363980985588102
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,Follow-the-leader,rolling_user_norm,0.0363980985588102
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,Global-CQR,rolling_global_norm,0.0491623885237376
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,Segment-CQR,rolling_group_norm,0.0444139282448061
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,User-CQR,rolling_user_norm,0.0363980985588102
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,Ex-post best fixed,rolling_user_norm,0.0363980985588102
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,Month-wise oracle,rolling_user_norm,0.0363980985588102
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,CSGR,rolling_user_norm,0.0498175324343169
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,Mean-fold minimum,rolling_user_norm,0.0498175324343169
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,Latest-fold minimum,rolling_user_norm,0.0498175324343169
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,Previous-window winner,rolling_user_norm,0.0498175324343169
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,Follow-the-leader,rolling_user_norm,0.0498175324343169
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,Global-CQR,rolling_global_norm,0.052727299433195
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,Segment-CQR,rolling_group_norm,0.0500661320837401
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,User-CQR,rolling_user_norm,0.0498175324343169
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,Ex-post best fixed,rolling_user_norm,0.0498175324343169
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,Month-wise oracle,rolling_user_norm,0.0498175324343169
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,CSGR,rolling_user_norm,0.0459578170285095
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Mean-fold minimum,rolling_user_norm,0.0459578170285095
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Latest-fold minimum,rolling_user_norm,0.0459578170285095
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Previous-window winner,rolling_user_norm,0.0459578170285095
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Follow-the-leader,rolling_user_norm,0.0459578170285095
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Global-CQR,rolling_global_norm,0.0507870746774334
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Segment-CQR,rolling_group_norm,0.0489819145734663
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,User-CQR,rolling_user_norm,0.0459578170285095
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Ex-post best fixed,rolling_user_norm,0.0459578170285095
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Month-wise oracle,rolling_user_norm,0.0459578170285095
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,CSGR,rolling_user_norm,0.057532558448164
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Mean-fold minimum,rolling_user_norm,0.057532558448164
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Latest-fold minimum,rolling_user_norm,0.057532558448164
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Previous-window winner,rolling_user_norm,0.057532558448164
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Follow-the-leader,rolling_user_norm,0.057532558448164
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Global-CQR,rolling_global_norm,0.0542155739490502
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Segment-CQR,rolling_group_norm,0.0579560321085183
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,User-CQR,rolling_user_norm,0.057532558448164
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Ex-post best fixed,rolling_user_norm,0.057532558448164
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Month-wise oracle,rolling_global_norm,0.0542155739490502
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,CSGR,rolling_user_norm,0.0483903534172827
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Mean-fold minimum,rolling_user_norm,0.0483903534172827
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Latest-fold minimum,rolling_user_norm,0.0483903534172827
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Previous-window winner,rolling_global_norm,0.0549218569793784
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Follow-the-leader,rolling_user_norm,0.0483903534172827
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Global-CQR,rolling_global_norm,0.0549218569793784
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Segment-CQR,rolling_group_norm,0.0545473805671509
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,User-CQR,rolling_user_norm,0.0483903534172827
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Ex-post best fixed,rolling_user_norm,0.0483903534172827
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Month-wise oracle,rolling_user_norm,0.0483903534172827
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,CSGR,rolling_user_norm,0.0453341485819806
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Mean-fold minimum,rolling_user_norm,0.0453341485819806
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Latest-fold minimum,rolling_user_norm,0.0453341485819806
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Previous-window winner,rolling_user_norm,0.0453341485819806
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Follow-the-leader,rolling_user_norm,0.0453341485819806
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Global-CQR,rolling_global_norm,0.0562230133174955
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Segment-CQR,rolling_group_norm,0.0537932314971225
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,User-CQR,rolling_user_norm,0.0453341485819806
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Ex-post best fixed,rolling_user_norm,0.0453341485819806
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Month-wise oracle,rolling_user_norm,0.0453341485819806
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,CSGR,rolling_user_norm,0.0665646733585734
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Mean-fold minimum,rolling_user_norm,0.0665646733585734
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Latest-fold minimum,rolling_user_norm,0.0665646733585734
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Previous-window winner,rolling_global_norm,0.0669129923362689
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Follow-the-leader,rolling_global_norm,0.0669129923362689
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Global-CQR,rolling_global_norm,0.0669129923362689
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Segment-CQR,rolling_group_norm,0.0694155863514857
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,User-CQR,rolling_user_norm,0.0665646733585734
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Ex-post best fixed,rolling_user_norm,0.0665646733585734
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Month-wise oracle,rolling_user_norm,0.0665646733585734
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,CSGR,rolling_user_norm,0.0528759979450419
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,Mean-fold minimum,rolling_user_norm,0.0528759979450419
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,Latest-fold minimum,rolling_user_norm,0.0528759979450419
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,Previous-window winner,rolling_user_norm,0.0528759979450419
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,Follow-the-leader,rolling_user_norm,0.0528759979450419
