scenario,method_name,dataset,forecaster_key,window,window_order,picp,mpiw,winkler_interval_score,macro_user_abs_coverage_gap,max_abs_cluster_coverage_gap,joint_loss,selected_static_policy,router_loss_audit
M,static_user,Ausgrid,lgbm,2012-12,5,0.8006347322616607,0.4001942649048083,0.6587902967649849,0.0257165461934045,0.0060954993903115,0.015906022791858,,
M,static_global,Ausgrid,lgbm,2013-01,6,0.7932467544143561,0.4472789974131369,0.7775243540410982,0.0436306505556155,0.0120413601207319,0.027836005338173698,,
M,static_segment,Ausgrid,lgbm,2013-01,6,0.7931950587981443,0.4473876299414421,0.7775081162601631,0.0435672672348689,0.0088737390533201,0.0262205031440945,,
M,static_user,Ausgrid,lgbm,2013-01,6,0.7939187974251087,0.4460509425830024,0.7759647548830915,0.0279956485776962,0.0101901119609799,0.01909288026933805,,
M,static_global,Ausgrid,lgbm,2013-02,7,0.806935817805383,0.3845330551944709,0.6301545211579419,0.0426739926739926,0.0149942505411254,0.028834121607559,,
M,static_segment,Ausgrid,lgbm,2013-02,7,0.807226966873706,0.3848065167838249,0.6301375526813927,0.0425052755215798,0.0109009502923975,0.026703112906988652,,
M,static_user,Ausgrid,lgbm,2013-02,7,0.8010655558209906,0.3827044664017657,0.6284264307962734,0.0295772615066093,0.004976663961039,0.01727696273382415,,
M,static_global,Ausgrid,lgbm,2013-03,8,0.806779767684396,0.381603467018302,0.6242502563930049,0.0408125651814291,0.0138288123167155,0.0273206887490723,,
M,static_segment,Ausgrid,lgbm,2013-03,8,0.8067527960585464,0.3818584265149203,0.6242435846495445,0.0401976121120581,0.0096801906662231,0.0249389013891406,,
M,static_user,Ausgrid,lgbm,2013-03,8,0.8049794116589348,0.3797178954232325,0.6225374940244036,0.0244736037688351,0.0088141558585522,0.01664387981369365,,
M,static_global,Ausgrid,lgbm,2013-04,9,0.7942563173541435,0.3725225823271034,0.5978286562346962,0.0402243589743589,0.0116532651072125,0.0259388120407857,,
M,static_segment,Ausgrid,lgbm,2013-04,9,0.79423541434411,0.3727064802900668,0.5978177510163615,0.0403010033444816,0.0093384502923976,0.0248197268184396,,
M,static_user,Ausgrid,lgbm,2013-04,9,0.7913368636194723,0.370888923442457,0.5970679365733601,0.0293060200668896,0.0137548732943469,0.02153044668061825,,
M,static_global,Ausgrid,lgbm,2013-05,10,0.7883671377710648,0.4443708518688767,0.7341114765669166,0.0419031179199482,0.0164626957177891,0.029182906818868648,,
M,static_segment,Ausgrid,lgbm,2013-05,10,0.7883603948646024,0.4443832108589703,0.7341012853156808,0.0417696083719926,0.0131674608993157,0.02746853463565415,,
M,static_user,Ausgrid,lgbm,2013-05,10,0.7835482072859352,0.4430764254941681,0.7327517345057389,0.0308941993023339,0.016909518572825,0.02390185893757945,,
M,static_global,Ausgrid,lgbm,2013-06,11,0.7880968970642883,0.5647936699727094,0.9484923478783398,0.0427327201783723,0.0165021929824561,0.0296174565804142,,
M,static_segment,Ausgrid,lgbm,2013-06,11,0.7880829617242661,0.5648143669983011,0.948483267720218,0.0424586584912672,0.0154750631313131,0.02896686081129015,,
M,static_user,Ausgrid,lgbm,2013-06,11,0.7854189892233371,0.5642415321512665,0.9467195189708104,0.030309364548495,0.0161512027491409,0.023230283648817948,,
M,static_global,UCI Electricity,lgbm,2014-01,0,0.8096199918693732,356.71991498813566,418.2760072774485,0.042239198304409,0.0161684493872635,0.02920382384583625,,
M,static_segment,UCI Electricity,lgbm,2014-01,0,0.8071975781783449,353.75455028216135,416.9442483682002,0.0416363083796765,0.0078780950976233,0.0247572017386499,,
M,static_user,UCI Electricity,lgbm,2014-01,0,0.8084230925588977,332.5711013788015,406.618439307458,0.0278355560993515,0.0245974776930362,0.02621651689619385,,
M,static_global,UCI Electricity,lgbm,2014-02,1,0.8114601133686754,348.5744226279712,404.3843542303284,0.0420049735371114,0.0184916464036394,0.0302483099703754,,
M,static_segment,UCI Electricity,lgbm,2014-02,1,0.8103576751117735,346.9720385904946,403.5301396913013,0.0415760168872999,0.0128284571338928,0.02720223701059635,,
M,static_user,UCI Electricity,lgbm,2014-02,1,0.8106264558959141,312.2024244338777,384.5449421610819,0.0272899904287818,0.0209140586189766,0.024102024523879197,,
M,static_global,UCI Electricity,lgbm,2014-03,2,0.7945063012357764,343.683723674772,409.2564708988826,0.0456412341186361,0.069216390010468,0.057428812064552054,,
M,static_segment,UCI Electricity,lgbm,2014-03,2,0.7924243082060127,339.37008613391345,407.5801456343797,0.0424296365294064,0.0122304368935022,0.0273300367114543,,
M,static_user,UCI Electricity,lgbm,2014-03,2,0.791436594925068,303.5932997709195,397.9425278816023,0.0324682372722141,0.0125546193698261,0.0225114283210201,,
M,static_global,UCI Electricity,lgbm,2014-04,3,0.7928329914062787,365.4906824873827,482.86834868075766,0.0477300258178718,0.0633415752330912,0.0555358005254815,,
M,static_segment,UCI Electricity,lgbm,2014-04,3,0.7921773479784158,360.4904335424986,482.9234406098254,0.0447552604423706,0.009786867859343,0.027271064150856797,,
M,static_user,UCI Electricity,lgbm,2014-04,3,0.7921579743779035,331.7019510704276,496.9675322088154,0.0335815873300731,0.0095121966709217,0.0215468920004974,,
M,static_global,UCI Electricity,lgbm,2014-05,4,0.7945171552278746,466.26818032892623,530.530191210708,0.0437398120483259,0.01742934051144,0.030584576279882952,,
M,static_segment,UCI Electricity,lgbm,2014-05,4,0.7936735040238709,461.2207919288691,528.2059524039965,0.0431392902673239,0.0097726932854793,0.0264559917764016,,
M,static_user,UCI Electricity,lgbm,2014-05,4,0.7948358679049428,448.1948267571357,518.0054067707056,0.0287733410166441,0.0086997670802682,0.01873655404845615,,
M,static_global,UCI Electricity,lgbm,2014-06,5,0.8022516202448008,506.7199924405741,614.4796535365455,0.0399302142516284,0.0223812312422223,0.031155722746925348,,
M,static_segment,UCI Electricity,lgbm,2014-06,5,0.8033283845680095,501.6187140841813,612.5896265462277,0.0387726926041789,0.0131664348632358,0.02596956373370735,,
M,static_user,UCI Electricity,lgbm,2014-06,5,0.8022730331716827,477.8765636420404,601.0414291431883,0.0265605945044232,0.0082212950084994,0.017390944756461302,,
M,static_global,UCI Electricity,lgbm,2014-07,6,0.8009881079715665,567.5402275503405,675.5516259326989,0.0441573947261439,0.0239781823333569,0.0340677885297504,,
