kind,comparison,stratum,metric,block_months,estimate,ci_low,ci_high
paired_metric,aci_segment_vs_static_segment,London|persistence,relative_mpiw_change,3,-0.0038419123736076768,-0.08340163514435515,0.07917355468322765
paired_metric,aci_segment_vs_static_segment,London|persistence,relative_winkler_interval_score_change,3,-0.0038093517545562602,-0.0056505127418387795,-0.0019846803791278796
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,delta_picp,2,-5.974257761206155e-05,-0.002969203266234802,0.002910179116509976
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,delta_mpiw,2,0.010375658946244926,-1.253491749767316,1.3497092734890141
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,delta_winkler_interval_score,2,-0.2898510101438016,-0.6032291306872447,0.006929043893102665
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,delta_macro_user_abs_coverage_gap,2,-0.0008801289170799082,-0.0014460035357338676,-0.0003525026706199343
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,delta_max_abs_cluster_coverage_gap,2,-0.009565011272382825,-0.01190023440516846,-0.007730720110657868
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,delta_joint_loss,2,-0.005222570094731367,-0.006597307693413504,-0.004172559156064817
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,relative_mpiw_change,2,0.00017999321504854303,-0.0028752086175059385,0.0032735174352288014
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,relative_winkler_interval_score_change,2,-0.0005649022620447458,-0.0013162840528841626,8.359644348173693e-05
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,delta_picp,3,-5.974257761206155e-05,-0.002496445838755514,0.002901172555942725
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,delta_mpiw,3,0.010375658946244926,-1.1651962379867438,1.3557037803590173
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,delta_winkler_interval_score,3,-0.2898510101438016,-0.49632233854327507,-0.09224462840468561
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,delta_macro_user_abs_coverage_gap,3,-0.0008801289170799082,-0.0014606871659216842,-0.00027576278486864055
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,delta_max_abs_cluster_coverage_gap,3,-0.009565011272382825,-0.011935501397468002,-0.007929741149495058
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,delta_joint_loss,3,-0.005222570094731367,-0.006677284718862554,-0.004265918438079625
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,relative_mpiw_change,3,0.00017999321504854303,-0.0025501839711725336,0.003374998581363241
paired_metric,aci_segment_vs_static_segment,UCI Electricity|lgbm,relative_winkler_interval_score_change,3,-0.0005649022620447458,-0.0011130853932573815,-0.00012056020911741613
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,delta_picp,2,-0.0028518503581101327,-0.007963557253196986,0.002744015582784193
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,delta_mpiw,2,-0.25109599612113936,-8.558618779065744,8.349390068533905
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,delta_winkler_interval_score,2,-1.1938902286675084,-3.0624283338178486,0.4540770614616502
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,delta_macro_user_abs_coverage_gap,2,-0.0007922729928615656,-0.0015587727917617143,-6.177696447839876e-05
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,delta_max_abs_cluster_coverage_gap,2,-0.013749236502178915,-0.01720378656878975,-0.009874283463127182
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,delta_joint_loss,2,-0.007270754747520241,-0.009199145317123717,-0.005072531373262961
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,relative_mpiw_change,2,0.00018407289956420703,-0.0359760221686974,0.038330419343748964
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,relative_winkler_interval_score_change,2,-0.002362282162628002,-0.005918585546415958,0.000832662450090866
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,delta_picp,3,-0.0028518503581101327,-0.007865656872225587,0.0028227546543428315
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,delta_mpiw,3,-0.25109599612113936,-9.035306845444119,9.225667813518017
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,delta_winkler_interval_score,3,-1.1938902286675084,-3.269775995864997,0.561589805057641
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,delta_macro_user_abs_coverage_gap,3,-0.0007922729928615656,-0.001563181568547065,4.33659230241588e-05
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,delta_max_abs_cluster_coverage_gap,3,-0.013749236502178915,-0.016936058879383063,-0.009789836416816824
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,delta_joint_loss,3,-0.007270754747520241,-0.009145648397385063,-0.004959914587136404
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,relative_mpiw_change,3,0.00018407289956420703,-0.03883062755274589,0.042394605597722436
paired_metric,aci_segment_vs_static_segment,UCI Electricity|persistence,relative_winkler_interval_score_change,3,-0.002362282162628002,-0.00624113058075219,0.0010283035838666709
paired_metric,aci_user_vs_static_user,all_synchronized,delta_picp,2,0.0026025614609652597,-0.00207490544411108,0.007505925473813479
paired_metric,aci_user_vs_static_user,all_synchronized,delta_mpiw,2,0.4150452307097163,-1.739228439298451,2.548305428454107
paired_metric,aci_user_vs_static_user,all_synchronized,delta_winkler_interval_score,2,-2.7991159522276163,-4.000133087228926,-1.71529554393843
paired_metric,aci_user_vs_static_user,all_synchronized,delta_macro_user_abs_coverage_gap,2,-0.028222975234524737,-0.03019414561949139,-0.026348032084318882
paired_metric,aci_user_vs_static_user,all_synchronized,delta_max_abs_cluster_coverage_gap,2,-0.014475866509083926,-0.01835630148896382,-0.010766993828988308
paired_metric,aci_user_vs_static_user,all_synchronized,delta_joint_loss,2,-0.021349420871804334,-0.024099691508237514,-0.018734993671560157
paired_metric,aci_user_vs_static_user,all_synchronized,relative_mpiw_change,2,0.008602970955286325,-0.018252505741269954,0.03736271844188194
paired_metric,aci_user_vs_static_user,all_synchronized,relative_winkler_interval_score_change,2,-0.014317525032134256,-0.017317854950932212,-0.01148725474500463
paired_metric,aci_user_vs_static_user,all_synchronized,delta_picp,3,0.0026025614609652597,-0.002460363161825229,0.007890128027436981
paired_metric,aci_user_vs_static_user,all_synchronized,delta_mpiw,3,0.4150452307097163,-1.9527976984728932,2.4412603011292573
paired_metric,aci_user_vs_static_user,all_synchronized,delta_winkler_interval_score,3,-2.7991159522276163,-3.8964483815542295,-1.8232305676038298
paired_metric,aci_user_vs_static_user,all_synchronized,delta_macro_user_abs_coverage_gap,3,-0.028222975234524737,-0.030085176466532956,-0.026427726858415372
paired_metric,aci_user_vs_static_user,all_synchronized,delta_max_abs_cluster_coverage_gap,3,-0.014475866509083926,-0.018400049107455154,-0.010748259360123899
paired_metric,aci_user_vs_static_user,all_synchronized,delta_joint_loss,3,-0.021349420871804334,-0.024083783585960916,-0.018687989850728705
paired_metric,aci_user_vs_static_user,all_synchronized,relative_mpiw_change,3,0.008602970955286325,-0.021187087407885663,0.03948369973336387
paired_metric,aci_user_vs_static_user,all_synchronized,relative_winkler_interval_score_change,3,-0.014317525032134256,-0.017094977455333255,-0.011635981713549794
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,delta_picp,2,0.003995457493003081,-0.0008745522924169432,0.008660412460377409
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,delta_mpiw,2,0.0008093618692995389,-0.0009557964500677894,0.002650953907809455
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,delta_winkler_interval_score,2,-0.0012401964582950953,-0.0014776396319700665,-0.0010194466814801757
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,delta_macro_user_abs_coverage_gap,2,-0.023081644895284432,-0.024453295601776927,-0.02170640751554363
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,delta_max_abs_cluster_coverage_gap,2,-0.010049882582314141,-0.012959296449772022,-0.007040586545995377
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,delta_joint_loss,2,-0.016565763738799286,-0.018617755277504325,-0.014528016339197715
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,relative_mpiw_change,2,0.0015984158967950156,-0.0021375750095429546,0.005314658391920638
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,relative_winkler_interval_score_change,2,-0.0017399486065452008,-0.002088825387450003,-0.001462744718803652
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,delta_picp,3,0.003995457493003081,-0.00046532030446825673,0.00873943736189528
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,delta_mpiw,3,0.0008093618692995389,-0.0007835395522914484,0.0027248979112096997
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,delta_winkler_interval_score,3,-0.0012401964582950953,-0.0014897359056917899,-0.0010245564740096007
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,delta_macro_user_abs_coverage_gap,3,-0.023081644895284432,-0.02409325389690045,-0.02195004961922913
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,delta_max_abs_cluster_coverage_gap,3,-0.010049882582314141,-0.012977624415828158,-0.00682474642940039
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,delta_joint_loss,3,-0.016565763738799286,-0.018533171281808182,-0.014515385316541141
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,relative_mpiw_change,3,0.0015984158967950156,-0.0017989920023208392,0.005529191205875247
paired_metric,aci_user_vs_static_user,Ausgrid|lgbm,relative_winkler_interval_score_change,3,-0.0017399486065452008,-0.002053796907282351,-0.0014921332131682412
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,delta_picp,2,0.004477992723083894,-0.012888340572860193,0.022314096039716222
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,delta_mpiw,2,0.004918065762987635,-0.053665712762866746,0.06350058160904044
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,delta_winkler_interval_score,2,-0.029474263027431374,-0.041828273564547415,-0.01760065457666138
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,delta_macro_user_abs_coverage_gap,2,-0.037972654553124416,-0.04550619030030414,-0.030924433277442147
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,delta_max_abs_cluster_coverage_gap,2,-0.023169689169538682,-0.03686837587137466,-0.010107054161079047
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,delta_joint_loss,2,-0.030571171861331545,-0.041144294729086005,-0.020610505954366882
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,relative_mpiw_change,2,0.022660461239088603,-0.08449923907370104,0.13684508864169867
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,relative_winkler_interval_score_change,2,-0.026053282690547925,-0.03637263309383722,-0.017228681505972728
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,delta_picp,3,0.004477992723083894,-0.01416042822950255,0.02376467813003577
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,delta_mpiw,3,0.004918065762987635,-0.05650074583360077,0.06548049541971138
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,delta_winkler_interval_score,3,-0.029474263027431374,-0.042028694566315195,-0.016569217341652186
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,delta_macro_user_abs_coverage_gap,3,-0.037972654553124416,-0.04473326560458399,-0.0311663772568401
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,delta_max_abs_cluster_coverage_gap,3,-0.023169689169538682,-0.036677912560664126,-0.010548401253322473
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,delta_joint_loss,3,-0.030571171861331545,-0.04062400916706082,-0.0208182818821416
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,relative_mpiw_change,3,0.022660461239088603,-0.09037860952245891,0.14338806750113398
paired_metric,aci_user_vs_static_user,Ausgrid|persistence,relative_winkler_interval_score_change,3,-0.026053282690547925,-0.03529485158397672,-0.01721506239562195
paired_metric,aci_user_vs_static_user,London|lgbm,delta_picp,2,0.00550221412438854,0.0007931904804849842,0.009452142434465802
paired_metric,aci_user_vs_static_user,London|lgbm,delta_mpiw,2,0.000886770272138548,-0.0005554623507088428,0.0021284054618703504
paired_metric,aci_user_vs_static_user,London|lgbm,delta_winkler_interval_score,2,-0.0017232636029697148,-0.002245304881769983,-0.0012143307147969731
paired_metric,aci_user_vs_static_user,London|lgbm,delta_macro_user_abs_coverage_gap,2,-0.026426847655492094,-0.02832769247729029,-0.024704303044127233
paired_metric,aci_user_vs_static_user,London|lgbm,delta_max_abs_cluster_coverage_gap,2,-0.010311690022092935,-0.013565053589666474,-0.007024525260606486
paired_metric,aci_user_vs_static_user,London|lgbm,delta_joint_loss,2,-0.018369268838792516,-0.020169147231733593,-0.016269051696869718
paired_metric,aci_user_vs_static_user,London|lgbm,relative_mpiw_change,2,0.002427164323683861,-0.0029656085402193755,0.006881331573296385
paired_metric,aci_user_vs_static_user,London|lgbm,relative_winkler_interval_score_change,2,-0.0032315173206604255,-0.004036855776051889,-0.002534435522505067
paired_metric,aci_user_vs_static_user,London|lgbm,delta_picp,3,0.00550221412438854,0.0014643358382771985,0.009270738490250912
paired_metric,aci_user_vs_static_user,London|lgbm,delta_mpiw,3,0.000886770272138548,-0.00045788324749358104,0.002141835034721598
paired_metric,aci_user_vs_static_user,London|lgbm,delta_winkler_interval_score,3,-0.0017232636029697148,-0.0023010547275221617,-0.0011501615488788192
paired_metric,aci_user_vs_static_user,London|lgbm,delta_macro_user_abs_coverage_gap,3,-0.026426847655492094,-0.028272100120201107,-0.024673641125784598
paired_metric,aci_user_vs_static_user,London|lgbm,delta_max_abs_cluster_coverage_gap,3,-0.010311690022092935,-0.013645382309943109,-0.007352481511550473
paired_metric,aci_user_vs_static_user,London|lgbm,delta_joint_loss,3,-0.018369268838792516,-0.0203302029762574,-0.01624926792503653
paired_metric,aci_user_vs_static_user,London|lgbm,relative_mpiw_change,3,0.002427164323683861,-0.0024337253362028406,0.006902492053762865
paired_metric,aci_user_vs_static_user,London|lgbm,relative_winkler_interval_score_change,3,-0.0032315173206604255,-0.004046808823746705,-0.0024499334842094417
paired_metric,aci_user_vs_static_user,London|persistence,delta_picp,2,0.0035938674410955673,-0.011002049667889303,0.01984289759268667
paired_metric,aci_user_vs_static_user,London|persistence,delta_mpiw,2,0.0018584333526111727,-0.03163806033577432,0.03682095127897509
paired_metric,aci_user_vs_static_user,London|persistence,delta_winkler_interval_score,2,-0.01796069497498285,-0.020954035842377264,-0.014896504838884325
paired_metric,aci_user_vs_static_user,London|persistence,delta_macro_user_abs_coverage_gap,2,-0.03223294649943406,-0.03728418749403867,-0.02729139638675415
paired_metric,aci_user_vs_static_user,London|persistence,delta_max_abs_cluster_coverage_gap,2,-0.026531811673632968,-0.038785546849934814,-0.014649562069807828
paired_metric,aci_user_vs_static_user,London|persistence,delta_joint_loss,2,-0.02938237908653352,-0.03777791655320492,-0.021092724009519857
paired_metric,aci_user_vs_static_user,London|persistence,relative_mpiw_change,2,0.01688488805619984,-0.08310970607772972,0.12469041998130674
paired_metric,aci_user_vs_static_user,London|persistence,relative_winkler_interval_score_change,2,-0.021559649144272018,-0.025021112005412936,-0.01712771978888755
paired_metric,aci_user_vs_static_user,London|persistence,delta_picp,3,0.0035938674410955673,-0.012764619798706123,0.021471953478001096
paired_metric,aci_user_vs_static_user,London|persistence,delta_mpiw,3,0.0018584333526111727,-0.03609244726174255,0.04124460619847785
paired_metric,aci_user_vs_static_user,London|persistence,delta_winkler_interval_score,3,-0.01796069497498285,-0.020460725222041867,-0.015253706268994461
paired_metric,aci_user_vs_static_user,London|persistence,delta_macro_user_abs_coverage_gap,3,-0.03223294649943406,-0.03769802661866517,-0.027010319427482637
paired_metric,aci_user_vs_static_user,London|persistence,delta_max_abs_cluster_coverage_gap,3,-0.026531811673632968,-0.038890197781430776,-0.014310511419234128
paired_metric,aci_user_vs_static_user,London|persistence,delta_joint_loss,3,-0.02938237908653352,-0.038092020687117874,-0.020604487342974837
paired_metric,aci_user_vs_static_user,London|persistence,relative_mpiw_change,3,0.01688488805619984,-0.09466931570148486,0.13898346861311092
paired_metric,aci_user_vs_static_user,London|persistence,relative_winkler_interval_score_change,3,-0.021559649144272018,-0.024937839572170602,-0.0171940486445429
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,delta_picp,2,0.0011281759892956544,-0.002068881531002579,0.004148497837776997
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,delta_mpiw,2,4.020229797751479,-6.010272707087773,15.767306618447263
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,delta_winkler_interval_score,2,-11.341831314136632,-17.169313633271923,-6.320377253259818
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,delta_macro_user_abs_coverage_gap,2,-0.024870555314875503,-0.027408420829177854,-0.022612001632623713
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,delta_max_abs_cluster_coverage_gap,2,-0.003850098277058384,-0.007397725687560076,-0.0007705834010667678
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,delta_joint_loss,2,-0.014360326795966943,-0.016692035979513555,-0.012283835434942672
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,relative_mpiw_change,2,0.012235391848589251,-0.014650730990103677,0.04353677544028574
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,relative_winkler_interval_score_change,2,-0.021499534504043804,-0.031533187552954145,-0.012243759609770801
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,delta_picp,3,0.0011281759892956544,-0.0014737052716235395,0.004147236410575452
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,delta_mpiw,3,4.020229797751479,-5.302819075980153,14.91033217536193
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,delta_winkler_interval_score,3,-11.341831314136632,-16.821762073970785,-6.6717255302193434
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,delta_macro_user_abs_coverage_gap,3,-0.024870555314875503,-0.027373324036888247,-0.022822567823600256
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,delta_max_abs_cluster_coverage_gap,3,-0.003850098277058384,-0.0072939973199274205,-0.0008509243340507674
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,delta_joint_loss,3,-0.014360326795966943,-0.01687472492252878,-0.01217474240853588
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,relative_mpiw_change,3,0.012235391848589251,-0.012950933165177661,0.03950394585229528
paired_metric,aci_user_vs_static_user,UCI Electricity|lgbm,relative_winkler_interval_score_change,3,-0.021499534504043804,-0.030757760273770376,-0.012800351285103973
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,delta_picp,2,-0.002758092451445713,-0.007342702034592005,0.0023201792832630037
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,delta_mpiw,2,-1.6073764828997739,-16.895432974716087,12.622889287700334
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,delta_winkler_interval_score,2,-4.937586985675613,-6.557070165227823,-3.530035491673139
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,delta_macro_user_abs_coverage_gap,2,-0.02493768946276099,-0.02774287231802187,-0.02220682416929813
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,delta_max_abs_cluster_coverage_gap,2,-0.013599674719662933,-0.01992358974392164,-0.008334198226243381
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,delta_joint_loss,2,-0.01926868209121196,-0.022416209747745157,-0.01675668285596199
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,relative_mpiw_change,2,-0.0040129864268626915,-0.06740432263130011,0.05716589074764787
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,relative_winkler_interval_score_change,2,-0.011500894293458163,-0.015945920877666848,-0.007670995293573385
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,delta_picp,3,-0.002758092451445713,-0.007241141829949051,0.002479551066634842
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,delta_mpiw,3,-1.6073764828997739,-17.621177070818284,14.322204177022615
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,delta_winkler_interval_score,3,-4.937586985675613,-6.274472769461482,-3.6351647694845703
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,delta_macro_user_abs_coverage_gap,3,-0.02493768946276099,-0.02754235469506021,-0.02260774562494774
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,delta_max_abs_cluster_coverage_gap,3,-0.013599674719662933,-0.020390044439777252,-0.008011608571408667
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,delta_joint_loss,3,-0.01926868209121196,-0.022282678846589604,-0.01687418193419485
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,relative_mpiw_change,3,-0.0040129864268626915,-0.0714429955070108,0.06342399181280699
paired_metric,aci_user_vs_static_user,UCI Electricity|persistence,relative_winkler_interval_score_change,3,-0.011500894293458163,-0.015283835498217926,-0.007718122693487129
paired_metric,csgr_vs_static_best_fixed,all_synchronized,delta_picp,2,2.2433313081641047e-05,-0.00030656486827448053,0.00039674835543187544
paired_metric,csgr_vs_static_best_fixed,all_synchronized,delta_mpiw,2,0.23907005138119283,-0.0004301339546869295,0.6724121734009572
paired_metric,csgr_vs_static_best_fixed,all_synchronized,delta_winkler_interval_score,2,0.23907081642406972,2.302066420013912e-05,0.5116142103819721
paired_metric,csgr_vs_static_best_fixed,all_synchronized,delta_macro_user_abs_coverage_gap,2,0.0010235771362467243,0.0002505315270825885,0.0019025425568430997
paired_metric,csgr_vs_static_best_fixed,all_synchronized,delta_max_abs_cluster_coverage_gap,2,-0.0016648187489353601,-0.003285106329961993,-0.00034919246869107143
paired_metric,csgr_vs_static_best_fixed,all_synchronized,delta_joint_loss,2,-0.000320620806344318,-0.0008665820268342892,0.00010835269175173487
paired_metric,csgr_vs_static_best_fixed,all_synchronized,relative_mpiw_change,2,-0.000307691774653888,-0.002961158482518179,0.0022382862661581436
paired_metric,csgr_vs_static_best_fixed,all_synchronized,relative_winkler_interval_score_change,2,0.0005590077083782763,-0.00021715111666081074,0.0013823353555337092
paired_metric,csgr_vs_static_best_fixed,all_synchronized,delta_picp,3,2.2433313081641047e-05,-0.00030656486827448053,0.00036732148841109866
paired_metric,csgr_vs_static_best_fixed,all_synchronized,delta_mpiw,3,0.23907005138119283,-0.000632705095890977,0.5885254085887526
paired_metric,csgr_vs_static_best_fixed,all_synchronized,delta_winkler_interval_score,3,0.23907081642406972,-9.910467385498516e-05,0.5118710102175088
paired_metric,csgr_vs_static_best_fixed,all_synchronized,delta_macro_user_abs_coverage_gap,3,0.0010235771362467243,0.0001969213232787043,0.0019256102928184387
paired_metric,csgr_vs_static_best_fixed,all_synchronized,delta_max_abs_cluster_coverage_gap,3,-0.0016648187489353601,-0.0032743829254273586,-0.0002730261119352116
paired_metric,csgr_vs_static_best_fixed,all_synchronized,delta_joint_loss,3,-0.000320620806344318,-0.0008470030003854763,0.00012993210928331436
paired_metric,csgr_vs_static_best_fixed,all_synchronized,relative_mpiw_change,3,-0.000307691774653888,-0.0025887633139476556,0.0021768040329797067
paired_metric,csgr_vs_static_best_fixed,all_synchronized,relative_winkler_interval_score_change,3,0.0005590077083782763,-0.00023888735160327638,0.0014179882433948093
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,delta_picp,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,delta_mpiw,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,delta_winkler_interval_score,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,delta_macro_user_abs_coverage_gap,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,delta_max_abs_cluster_coverage_gap,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,delta_joint_loss,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,relative_mpiw_change,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,relative_winkler_interval_score_change,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,delta_picp,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,delta_mpiw,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,delta_winkler_interval_score,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,delta_macro_user_abs_coverage_gap,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,delta_max_abs_cluster_coverage_gap,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,delta_joint_loss,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,relative_mpiw_change,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|lgbm,relative_winkler_interval_score_change,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,delta_picp,2,0.0005210768271778077,0.0,0.001563230481533423
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,delta_mpiw,2,-0.00022816347433285422,-0.0006844904229985627,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,delta_winkler_interval_score,2,-0.00039168734274188283,-0.0011750620282256485,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,delta_macro_user_abs_coverage_gap,2,-0.00032463348557317494,-0.0009739004567195248,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,delta_max_abs_cluster_coverage_gap,2,0.00039260244614418294,0.0,0.0011778073384325488
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,delta_joint_loss,2,3.398448028550371e-05,0.0,0.00010195344085651113
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,relative_mpiw_change,2,-0.0004411929890020205,-0.0013235789670060615,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,relative_winkler_interval_score_change,2,-0.0004171701553855528,-0.0012515104661566584,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,delta_picp,3,0.0005210768271778077,0.0,0.001563230481533423
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,delta_mpiw,3,-0.00022816347433285422,-0.0006844904229985627,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,delta_winkler_interval_score,3,-0.00039168734274188283,-0.0011750620282256485,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,delta_macro_user_abs_coverage_gap,3,-0.00032463348557317494,-0.0009739004567195248,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,delta_max_abs_cluster_coverage_gap,3,0.00039260244614418294,0.0,0.0011778073384325488
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,delta_joint_loss,3,3.398448028550371e-05,0.0,0.00010195344085651113
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,relative_mpiw_change,3,-0.0004411929890020205,-0.0013235789670060615,0.0
paired_metric,csgr_vs_static_best_fixed,Ausgrid|persistence,relative_winkler_interval_score_change,3,-0.0004171701553855528,-0.0012515104661566584,0.0
paired_metric,csgr_vs_static_best_fixed,London|lgbm,delta_picp,2,0.0005953424528024609,-7.223902978216078e-05,0.0018582663881895436
paired_metric,csgr_vs_static_best_fixed,London|lgbm,delta_mpiw,2,7.384392275920007e-05,-0.0001528837571532821,0.0003744155254308823
