forecaster,dataset,configuration,coverage,horizon_hours,window,window_order,strategy,selected_policy,loss
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Latest-fold minimum,rolling_user_norm,0.0164026748881013
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Previous-window winner,rolling_user_norm,0.0164026748881013
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Follow-the-leader,rolling_user_norm,0.0164026748881013
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Global-CQR,rolling_global_norm,0.0211308564135396
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Segment-CQR,rolling_group_norm,0.0193305294209762
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,User-CQR,rolling_user_norm,0.0164026748881013
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Ex-post best fixed,rolling_user_norm,0.0164026748881013
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,Month-wise oracle,rolling_user_norm,0.0164026748881013
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,CSGR,rolling_user_norm,0.0237020136407834
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Mean-fold minimum,rolling_user_norm,0.0237020136407834
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Latest-fold minimum,rolling_user_norm,0.0237020136407834
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Previous-window winner,rolling_user_norm,0.0237020136407834
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Follow-the-leader,rolling_user_norm,0.0237020136407834
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Global-CQR,rolling_global_norm,0.0203224647078865
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Segment-CQR,rolling_group_norm,0.0240660554288232
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,User-CQR,rolling_user_norm,0.0237020136407834
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Ex-post best fixed,rolling_user_norm,0.0237020136407834
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,Month-wise oracle,rolling_global_norm,0.0203224647078865
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,CSGR,rolling_user_norm,0.0140666168349227
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Mean-fold minimum,rolling_user_norm,0.0140666168349227
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Latest-fold minimum,rolling_user_norm,0.0140666168349227
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Previous-window winner,rolling_global_norm,0.0204205425819155
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Follow-the-leader,rolling_user_norm,0.0140666168349227
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Global-CQR,rolling_global_norm,0.0204205425819155
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Segment-CQR,rolling_group_norm,0.020050101839683
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,User-CQR,rolling_user_norm,0.0140666168349227
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Ex-post best fixed,rolling_user_norm,0.0140666168349227
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,Month-wise oracle,rolling_user_norm,0.0140666168349227
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,CSGR,rolling_user_norm,0.011372238663535
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Mean-fold minimum,rolling_user_norm,0.011372238663535
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Latest-fold minimum,rolling_user_norm,0.011372238663535
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Previous-window winner,rolling_user_norm,0.011372238663535
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Follow-the-leader,rolling_user_norm,0.011372238663535
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Global-CQR,rolling_global_norm,0.0219969037796081
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Segment-CQR,rolling_group_norm,0.0195698816634323
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,User-CQR,rolling_user_norm,0.011372238663535
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Ex-post best fixed,rolling_user_norm,0.011372238663535
LightGBM,London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,Month-wise oracle,rolling_user_norm,0.011372238663535
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,CSGR,rolling_user_norm,0.0292223310452323
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Mean-fold minimum,rolling_user_norm,0.0292223310452323
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Latest-fold minimum,rolling_user_norm,0.0292223310452323
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Previous-window winner,rolling_global_norm,0.029519438976565
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Follow-the-leader,rolling_global_norm,0.029519438976565
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Global-CQR,rolling_global_norm,0.029519438976565
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Segment-CQR,rolling_group_norm,0.032025027884302
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,User-CQR,rolling_user_norm,0.0292223310452323
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Ex-post best fixed,rolling_user_norm,0.0292223310452323
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,0,Month-wise oracle,rolling_user_norm,0.0292223310452323
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,CSGR,rolling_user_norm,0.0202507002885919
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,Mean-fold minimum,rolling_user_norm,0.0202507002885919
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,Latest-fold minimum,rolling_user_norm,0.0202507002885919
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,Previous-window winner,rolling_user_norm,0.0202507002885919
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,Follow-the-leader,rolling_user_norm,0.0202507002885919
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,Global-CQR,rolling_global_norm,0.021588507605987
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,Segment-CQR,rolling_group_norm,0.0180696619645786
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,User-CQR,rolling_user_norm,0.0202507002885919
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,Ex-post best fixed,rolling_user_norm,0.0202507002885919
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,1,Month-wise oracle,rolling_group_norm,0.0180696619645786
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-05,2,CSGR,rolling_user_norm,0.022048673986251
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-05,2,Mean-fold minimum,rolling_user_norm,0.022048673986251
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-05,2,Latest-fold minimum,rolling_user_norm,0.022048673986251
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-05,2,Previous-window winner,rolling_group_norm,0.0235045236174899
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-05,2,Follow-the-leader,rolling_user_norm,0.022048673986251
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-05,2,Global-CQR,rolling_global_norm,0.0276102048503957
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-05,2,Segment-CQR,rolling_group_norm,0.0235045236174899
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-05,2,User-CQR,rolling_user_norm,0.022048673986251
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-05,2,Ex-post best fixed,rolling_user_norm,0.022048673986251
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-05,2,Month-wise oracle,rolling_user_norm,0.022048673986251
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-06,3,CSGR,rolling_user_norm,0.0196004742424401
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-06,3,Mean-fold minimum,rolling_user_norm,0.0196004742424401
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-06,3,Latest-fold minimum,rolling_user_norm,0.0196004742424401
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-06,3,Previous-window winner,rolling_user_norm,0.0196004742424401
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-06,3,Follow-the-leader,rolling_user_norm,0.0196004742424401
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-06,3,Global-CQR,rolling_global_norm,0.0318976844711137
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-06,3,Segment-CQR,rolling_group_norm,0.0269870628871516
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-06,3,User-CQR,rolling_user_norm,0.0196004742424401
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-06,3,Ex-post best fixed,rolling_user_norm,0.0196004742424401
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-06,3,Month-wise oracle,rolling_user_norm,0.0196004742424401
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-07,4,CSGR,rolling_user_norm,0.0231244402804092
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-07,4,Mean-fold minimum,rolling_user_norm,0.0231244402804092
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-07,4,Latest-fold minimum,rolling_user_norm,0.0231244402804092
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-07,4,Previous-window winner,rolling_user_norm,0.0231244402804092
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-07,4,Follow-the-leader,rolling_user_norm,0.0231244402804092
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-07,4,Global-CQR,rolling_global_norm,0.0354522275251138
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-07,4,Segment-CQR,rolling_group_norm,0.0302558664763546
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-07,4,User-CQR,rolling_user_norm,0.0231244402804092
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-07,4,Ex-post best fixed,rolling_user_norm,0.0231244402804092
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-07,4,Month-wise oracle,rolling_user_norm,0.0231244402804092
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-08,5,CSGR,rolling_user_norm,0.0194516780647684
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-08,5,Mean-fold minimum,rolling_user_norm,0.0194516780647684
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-08,5,Latest-fold minimum,rolling_user_norm,0.0194516780647684
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-08,5,Previous-window winner,rolling_user_norm,0.0194516780647684
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-08,5,Follow-the-leader,rolling_user_norm,0.0194516780647684
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-08,5,Global-CQR,rolling_global_norm,0.0344262914983156
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-08,5,Segment-CQR,rolling_group_norm,0.0283096327703043
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-08,5,User-CQR,rolling_user_norm,0.0194516780647684
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-08,5,Ex-post best fixed,rolling_user_norm,0.0194516780647684
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-08,5,Month-wise oracle,rolling_user_norm,0.0194516780647684
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-09,6,CSGR,rolling_user_norm,0.0331240420395634
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-09,6,Mean-fold minimum,rolling_user_norm,0.0331240420395634
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-09,6,Latest-fold minimum,rolling_user_norm,0.0331240420395634
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-09,6,Previous-window winner,rolling_user_norm,0.0331240420395634
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-09,6,Follow-the-leader,rolling_user_norm,0.0331240420395634
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-09,6,Global-CQR,rolling_global_norm,0.0361717843094324
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-09,6,Segment-CQR,rolling_group_norm,0.0325751299345598
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-09,6,User-CQR,rolling_user_norm,0.0331240420395634
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-09,6,Ex-post best fixed,rolling_user_norm,0.0331240420395634
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-09,6,Month-wise oracle,rolling_group_norm,0.0325751299345598
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-10,7,CSGR,rolling_group_norm,0.0260886178063387
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-10,7,Mean-fold minimum,rolling_user_norm,0.022485884431274
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-10,7,Latest-fold minimum,rolling_user_norm,0.022485884431274
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-10,7,Previous-window winner,rolling_group_norm,0.0260886178063387
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-10,7,Follow-the-leader,rolling_user_norm,0.022485884431274
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-10,7,Global-CQR,rolling_global_norm,0.0313947284166321
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-10,7,Segment-CQR,rolling_group_norm,0.0260886178063387
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-10,7,User-CQR,rolling_user_norm,0.022485884431274
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-10,7,Ex-post best fixed,rolling_user_norm,0.022485884431274
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-10,7,Month-wise oracle,rolling_user_norm,0.022485884431274
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-11,8,CSGR,rolling_user_norm,0.0327729714063178
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-11,8,Mean-fold minimum,rolling_user_norm,0.0327729714063178
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-11,8,Latest-fold minimum,rolling_user_norm,0.0327729714063178
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-11,8,Previous-window winner,rolling_user_norm,0.0327729714063178
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-11,8,Follow-the-leader,rolling_user_norm,0.0327729714063178
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-11,8,Global-CQR,rolling_global_norm,0.0304786287740326
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-11,8,Segment-CQR,rolling_group_norm,0.0318071475775073
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-11,8,User-CQR,rolling_user_norm,0.0327729714063178
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-11,8,Ex-post best fixed,rolling_user_norm,0.0327729714063178
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-11,8,Month-wise oracle,rolling_global_norm,0.0304786287740326
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-12,9,CSGR,rolling_user_norm,0.0206043411093669
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-12,9,Mean-fold minimum,rolling_user_norm,0.0206043411093669
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-12,9,Latest-fold minimum,rolling_user_norm,0.0206043411093669
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-12,9,Previous-window winner,rolling_global_norm,0.0306281050398377
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-12,9,Follow-the-leader,rolling_user_norm,0.0206043411093669
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-12,9,Global-CQR,rolling_global_norm,0.0306281050398377
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-12,9,Segment-CQR,rolling_group_norm,0.0252278598114359
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-12,9,User-CQR,rolling_user_norm,0.0206043411093669
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-12,9,Ex-post best fixed,rolling_user_norm,0.0206043411093669
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2013-12,9,Month-wise oracle,rolling_user_norm,0.0206043411093669
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,10,CSGR,rolling_user_norm,0.0162888969418946
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,10,Mean-fold minimum,rolling_user_norm,0.0162888969418946
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,10,Latest-fold minimum,rolling_user_norm,0.0162888969418946
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,10,Previous-window winner,rolling_user_norm,0.0162888969418946
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,10,Follow-the-leader,rolling_user_norm,0.0162888969418946
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,10,Global-CQR,rolling_global_norm,0.032145860219051
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,10,Segment-CQR,rolling_group_norm,0.0263125299618914
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,10,User-CQR,rolling_user_norm,0.0162888969418946
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,10,Ex-post best fixed,rolling_user_norm,0.0162888969418946
LightGBM,London,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,10,Month-wise oracle,rolling_user_norm,0.0162888969418946
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-01,0,CSGR,rolling_user_norm,0.0262165168961938
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-01,0,Mean-fold minimum,rolling_user_norm,0.0262165168961938
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-01,0,Latest-fold minimum,rolling_user_norm,0.0262165168961938
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-01,0,Previous-window winner,rolling_global_norm,0.0292038238458363
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-01,0,Follow-the-leader,rolling_global_norm,0.0292038238458363
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-01,0,Global-CQR,rolling_global_norm,0.0292038238458363
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-01,0,Segment-CQR,rolling_group_norm,0.0247572017386499
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-01,0,User-CQR,rolling_user_norm,0.0262165168961938
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-01,0,Ex-post best fixed,rolling_user_norm,0.0262165168961938
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-01,0,Month-wise oracle,rolling_group_norm,0.0247572017386499
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-02,1,CSGR,rolling_user_norm,0.0241020245238792
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-02,1,Mean-fold minimum,rolling_user_norm,0.0241020245238792
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-02,1,Latest-fold minimum,rolling_user_norm,0.0241020245238792
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-02,1,Previous-window winner,rolling_group_norm,0.0272022370105963
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-02,1,Follow-the-leader,rolling_group_norm,0.0272022370105963
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-02,1,Global-CQR,rolling_global_norm,0.0302483099703754
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-02,1,Segment-CQR,rolling_group_norm,0.0272022370105963
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-02,1,User-CQR,rolling_user_norm,0.0241020245238792
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-02,1,Ex-post best fixed,rolling_user_norm,0.0241020245238792
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-02,1,Month-wise oracle,rolling_user_norm,0.0241020245238792
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-03,2,CSGR,rolling_user_norm,0.0225114283210201
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-03,2,Mean-fold minimum,rolling_user_norm,0.0225114283210201
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-03,2,Latest-fold minimum,rolling_user_norm,0.0225114283210201
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-03,2,Previous-window winner,rolling_user_norm,0.0225114283210201
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-03,2,Follow-the-leader,rolling_user_norm,0.0225114283210201
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-03,2,Global-CQR,rolling_global_norm,0.057428812064552
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-03,2,Segment-CQR,rolling_group_norm,0.0273300367114543
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-03,2,User-CQR,rolling_user_norm,0.0225114283210201
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-03,2,Ex-post best fixed,rolling_user_norm,0.0225114283210201
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-03,2,Month-wise oracle,rolling_user_norm,0.0225114283210201
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-04,3,CSGR,rolling_user_norm,0.0215468920004974
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-04,3,Mean-fold minimum,rolling_user_norm,0.0215468920004974
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-04,3,Latest-fold minimum,rolling_user_norm,0.0215468920004974
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-04,3,Previous-window winner,rolling_user_norm,0.0215468920004974
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-04,3,Follow-the-leader,rolling_user_norm,0.0215468920004974
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-04,3,Global-CQR,rolling_global_norm,0.0555358005254815
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-04,3,Segment-CQR,rolling_group_norm,0.0272710641508568
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-04,3,User-CQR,rolling_user_norm,0.0215468920004974
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-04,3,Ex-post best fixed,rolling_user_norm,0.0215468920004974
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-04,3,Month-wise oracle,rolling_user_norm,0.0215468920004974
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-05,4,CSGR,rolling_user_norm,0.0187365540484561
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-05,4,Mean-fold minimum,rolling_user_norm,0.0187365540484561
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-05,4,Latest-fold minimum,rolling_user_norm,0.0187365540484561
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-05,4,Previous-window winner,rolling_user_norm,0.0187365540484561
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-05,4,Follow-the-leader,rolling_user_norm,0.0187365540484561
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-05,4,Global-CQR,rolling_global_norm,0.0305845762798829
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-05,4,Segment-CQR,rolling_group_norm,0.0264559917764016
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-05,4,User-CQR,rolling_user_norm,0.0187365540484561
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-05,4,Ex-post best fixed,rolling_user_norm,0.0187365540484561
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-05,4,Month-wise oracle,rolling_user_norm,0.0187365540484561
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-06,5,CSGR,rolling_user_norm,0.0173909447564613
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-06,5,Mean-fold minimum,rolling_user_norm,0.0173909447564613
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-06,5,Latest-fold minimum,rolling_user_norm,0.0173909447564613
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-06,5,Previous-window winner,rolling_user_norm,0.0173909447564613
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-06,5,Follow-the-leader,rolling_user_norm,0.0173909447564613
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-06,5,Global-CQR,rolling_global_norm,0.0311557227469253
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-06,5,Segment-CQR,rolling_group_norm,0.0259695637337074
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-06,5,User-CQR,rolling_user_norm,0.0173909447564613
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-06,5,Ex-post best fixed,rolling_user_norm,0.0173909447564613
LightGBM,UCI Electricity,lightgbm_quantile__c80__h1,0.8,1.0,2014-06,5,Month-wise oracle,rolling_user_norm,0.0173909447564613
