dataset,forecaster,scheme,window,global_macro_user_gap,global_max_audit_group_gap,global_weighted_mean_audit_group_gap,user_macro_user_gap,user_max_audit_group_gap,user_weighted_mean_audit_group_gap,delta_user_gap_user_minus_global,delta_group_gap_user_minus_global,delta_weighted_mean_group_gap_user_minus_global,personalization_conflict,weighted_mean_group_conflict
Ausgrid,persistence_quantile_interval,DemandTertile,2012-07,0.05541770057899092,0.01798387096774201,0.016905815082533235,0.0408912324234905,0.020226458129683933,0.018885981946991776,-0.014526468155500419,0.0022425871619419224,0.0019801668644585414,1,1
Ausgrid,persistence_quantile_interval,DemandTertile,2012-08,0.0474314021649225,0.022177419354838634,0.020778041500341595,0.042066745783435805,0.018844086021505335,0.015131981155824049,-0.005364656381486692,-0.0033333333333332993,-0.005646060344517546,0,0
Ausgrid,persistence_quantile_interval,DemandTertile,2012-09,0.06871051653660346,0.07310416666666664,0.06446488294314376,0.07732255667038272,0.06220538720538715,0.0540458937198067,0.008612040133779267,-0.010898779461279484,-0.01041898922333706,0,0
Ausgrid,persistence_quantile_interval,DemandTertile,2012-10,0.04851835868666161,0.04406565656565653,0.037828604308267684,0.05241396051353973,0.03868931247963503,0.03157568238213396,0.00389560182687812,-0.005376344086021501,-0.006252921926133727,0,0
Ausgrid,persistence_quantile_interval,DemandTertile,2012-11,0.03992707172054997,0.0201950056116722,0.0119588442958008,0.03708890746934225,0.008694444444444449,0.007374117428465255,-0.0028381642512077185,-0.011500561167227752,-0.004584726867335545,0,0
Ausgrid,persistence_quantile_interval,DemandTertile,2012-12,0.04843294853813787,0.01561827956989248,0.010798539935987334,0.03741279174308627,0.016982526881720417,0.009971859603696911,-0.011020156795051604,0.0013642473118279375,-0.0008266803322904224,1,0
Ausgrid,persistence_quantile_interval,DemandTertile,2013-01,0.04917017297802712,0.011888440860215121,0.005516596540439488,0.03509997482648254,0.00779705658737917,0.006135145826590425,-0.014070198151544581,-0.004091384272835952,0.0006185492861509375,0,1
Ausgrid,persistence_quantile_interval,DemandTertile,2013-02,0.047390109890109895,0.009200637325637251,0.007189640070074799,0.03843665392578436,0.004187710437710379,0.0037655279503105723,-0.008953455964325535,-0.005012926887926872,-0.0034241121197642267,0,0
Ausgrid,persistence_quantile_interval,DemandTertile,2013-03,0.049649818391052605,0.011995967741935565,0.01000512460891143,0.03323893264285971,0.007795698924731087,0.005732369547236268,-0.016410885748192897,-0.004200268817204478,-0.004272755061675163,0,0
Ausgrid,persistence_quantile_interval,DemandTertile,2013-04,0.0443167038275734,0.03331944444444446,0.013607859531772584,0.045006503158677096,0.02893750000000006,0.017219435154217835,0.0006897993311036979,-0.004381944444444397,0.0036115756224452504,0,0
Ausgrid,persistence_quantile_interval,DemandTertile,2013-05,0.06686266048117383,0.06089381720430109,0.04172870140612079,0.0626389038731255,0.045692204301075345,0.04275811845938076,-0.004223756608048329,-0.015201612903225747,0.0010294170532599706,0,1
Ausgrid,persistence_quantile_interval,DemandTertile,2013-06,0.08173541434411002,0.06249305555555562,0.05772017837235236,0.07389678558156822,0.06441666666666668,0.05734624674842071,-0.007838628762541808,0.0019236111111110565,-0.00037393162393165036,1,0
London,persistence_quantile_interval,DemandTertile,2013-03,0.04187984813849804,0.021669765682226116,0.014252992840839767,0.028970855169194346,0.00751088680141343,0.005847767702320823,-0.01290899296930369,-0.014158878880812686,-0.008405225138518943,0,0
London,persistence_quantile_interval,DemandTertile,2013-04,0.04046134046411582,0.029389405042128613,0.02442414046513304,0.037581724341950104,0.02812159967859107,0.021366503805722612,-0.0028796161221657166,-0.0012678053635375441,-0.003057636659410428,0,0
London,persistence_quantile_interval,DemandTertile,2013-05,0.04667015776071783,0.035327497736190705,0.03245846680368797,0.04497049913593352,0.03866892857576654,0.029964929166056115,-0.0016996586247843143,0.003341430839575832,-0.002493537637631854,1,0
London,persistence_quantile_interval,DemandTertile,2013-06,0.04681511954083052,0.02732750324281341,0.017340420506864358,0.03834160009568362,0.026858864387631187,0.01648462485308371,-0.008473519445146904,-0.00046863885518222403,-0.0008557956537806471,0,0
London,persistence_quantile_interval,DemandTertile,2013-07,0.059561988672593914,0.043215225754201225,0.027765835743025283,0.04537890916960232,0.03435918202065191,0.025159200990494263,-0.014183079502991594,-0.008856043733549313,-0.00260663475253102,0,0
London,persistence_quantile_interval,DemandTertile,2013-08,0.05958204435741267,0.034206477732793505,0.02155947148406521,0.03511949141297309,0.012696700660833726,0.008931274110515214,-0.02446255294443958,-0.02150977707195978,-0.012628197373549997,0,0
London,persistence_quantile_interval,DemandTertile,2013-09,0.06031607729110708,0.04993657698721976,0.02822943377775065,0.05313851038900057,0.04469709967234792,0.03472622358291642,-0.007177566902106511,-0.005239477314871843,0.006496789805165767,0,1
London,persistence_quantile_interval,DemandTertile,2013-10,0.05488314962448396,0.04250424591707791,0.02990659985560426,0.047322798816848644,0.04358504620216219,0.035659575497889874,-0.007560350807635313,0.0010808002850842824,0.005752975642285614,1,1
London,persistence_quantile_interval,DemandTertile,2013-11,0.055132966047029164,0.03587268566673607,0.03308965317951201,0.05163152585221127,0.0498232106617571,0.038870457740804366,-0.0035014401948178925,0.01395052499502103,0.005780804561292353,1,1
London,persistence_quantile_interval,DemandTertile,2013-12,0.05016215607597037,0.017729002996679455,0.012543154905946539,0.03738670746194741,0.017328095893739404,0.011390475268609063,-0.01277544861402296,-0.0004009071029400513,-0.0011526796373374764,0,0
London,persistence_quantile_interval,DemandTertile,2014-01,0.049431086999419886,0.012170572790041856,0.00960412173754041,0.029389835689327085,0.0016637492301209145,0.000780086156361436,-0.0200412513100928,-0.010506823559920941,-0.008824035581178974,0,0
UCI Electricity,persistence_quantile_interval,DemandTertile,2014-01,0.05668061993504241,0.02138216845878138,0.015155062592627624,0.025438306057452773,0.009761719486889198,0.006798473812001325,-0.03124231387758964,-0.011620448971892183,-0.0083565887806263,0,0
UCI Electricity,persistence_quantile_interval,DemandTertile,2014-02,0.05588408567239211,0.02476438492063493,0.014627627077223846,0.023568417469627144,0.009138732247284787,0.004016766163943555,-0.03231566820276496,-0.015625652673350143,-0.010610860913280291,0,0
UCI Electricity,persistence_quantile_interval,DemandTertile,2014-03,0.04972783243464824,0.026169830621372125,0.017798891621732427,0.030511935168542854,0.02304930673457839,0.016488900450919143,-0.019215897266105387,-0.0031205238867937357,-0.0013099911708132836,0,0
UCI Electricity,persistence_quantile_interval,DemandTertile,2014-04,0.052923387096774174,0.01922819200779724,0.013093637992831541,0.036445096122515466,0.026586866471734805,0.01461184424894094,-0.016478290974258708,0.0073586744639375645,0.0015182062561093987,1,1
UCI Electricity,persistence_quantile_interval,DemandTertile,2014-05,0.05140360420017026,0.017434210526315774,0.007167407687699053,0.03181424021694573,0.016031173363516227,0.010979330243117957,-0.019589363983224528,-0.0014030371627995475,0.003811922555418904,0,1
UCI Electricity,persistence_quantile_interval,DemandTertile,2014-06,0.05390701368523947,0.011369223205506485,0.008299731182795733,0.02823293418051483,0.01851647000983292,0.010998085695666392,-0.025674079504724643,0.007147246804326435,0.002698354512870659,1,1
UCI Electricity,persistence_quantile_interval,DemandTertile,2014-07,0.054955183993945694,0.025746978780093244,0.01615248478541926,0.03273972818717877,0.02042713388524131,0.015544492794753008,-0.022215455806766926,-0.005319844894851933,-0.0006079919906662509,0,0
UCI Electricity,persistence_quantile_interval,DemandTertile,2014-08,0.05871133289187398,0.012419116947378517,0.00951305458329392,0.029788454261659252,0.016829961328051257,0.006352875792261806,-0.02892287863021473,0.00441084438067274,-0.0031601787910321144,1,0
UCI Electricity,persistence_quantile_interval,DemandTertile,2014-09,0.05274723036819809,0.016733674463937587,0.00961836102965131,0.028312357445421942,0.016575292397660757,0.012938864450961204,-0.024434872922776147,-0.00015838206627682982,0.003320503421309894,0,1
UCI Electricity,persistence_quantile_interval,DemandTertile,2014-10,0.05194242108914323,0.014849202980569687,0.0063455838299750775,0.035841965440040355,0.020207679132172363,0.010137995459275333,-0.016100455649102875,0.005358476151602676,0.003792411629300256,1,1
UCI Electricity,persistence_quantile_interval,DemandTertile,2014-11,0.05299262789182143,0.01965953785644048,0.014183162267839694,0.04074006190941674,0.02829707472959686,0.012265803193222527,-0.012252565982404692,0.008637536873156382,-0.001917359074617167,1,0
UCI Electricity,persistence_quantile_interval,DemandTertile,2014-12,0.056757086999022474,0.02497818807772123,0.012930028694856955,0.0393805379497367,0.007973731371439419,0.0055123293286665105,-0.017376549049285775,-0.017004456706281812,-0.007417699366190444,0,0
Ausgrid,lightgbm_quantile,KM2,2012-07,0.03921719351242493,0.014161568409343794,0.009652695364476615,0.026949149494731556,0.01098674453096038,0.00895817599884924,-0.012268044017693377,-0.003174823878383415,-0.0006945193656273749,0,0
Ausgrid,lightgbm_quantile,KM2,2012-08,0.03799537886143775,0.013112903225806383,0.007128151184953352,0.02584780810587261,0.008370967741935464,0.00828568346099902,-0.012147570755565142,-0.004741935483870918,0.0011575322760456683,0,1
Ausgrid,lightgbm_quantile,KM2,2012-09,0.040674934968413214,0.022766666666666602,0.015210423634336601,0.035374860646599754,0.014538888888888879,0.01427675585284279,-0.00530007432181346,-0.008227777777777723,-0.0009336677814938115,0,0
Ausgrid,lightgbm_quantile,KM2,2012-10,0.03663466033732513,0.00595028426646893,0.004017873197396326,0.027394181321250047,0.007129032258064605,0.004853993598734181,-0.009240479016075085,0.0011787479915956744,0.0008361204013378554,1,1
Ausgrid,lightgbm_quantile,KM2,2012-11,0.03705174656261614,0.008632662835249105,0.006816703827573433,0.02535535117056858,0.007811111111111102,0.006774897807506503,-0.01169639539204756,-0.0008215517241380033,-4.180602006693002e-05,0,0
Ausgrid,lightgbm_quantile,KM2,2012-12,0.03976786420685438,0.001053763440860167,0.0007902686373934864,0.025716546193404542,0.004994623655914077,0.004810838997374757,-0.014051318013449839,0.00394086021505391,0.004020570359981271,1,1
Ausgrid,lightgbm_quantile,KM2,2013-01,0.0436306505556155,0.00714516129032261,0.006753245585643955,0.02799564857769627,0.01208602150537641,0.006081202574891252,-0.015635001977919227,0.0049408602150537995,-0.0006720430107527032,1,0
Ausgrid,lightgbm_quantile,KM2,2013-02,0.04267399267399266,0.006983784893267564,0.006935817805382967,0.029577261506609318,0.0020918856048165457,0.0013691471571906073,-0.013096731167383344,-0.004891899288451018,-0.00556667064819236,0,0
Ausgrid,lightgbm_quantile,KM2,2013-03,0.040812565181429124,0.009102150537634413,0.006779767684395986,0.024473603768835183,0.008876344086021448,0.004979411658934771,-0.01633896141259394,-0.0002258064516129643,-0.001800356025461215,0,0
Ausgrid,lightgbm_quantile,KM2,2013-04,0.04022435897435898,0.007215836526181407,0.00574368264585659,0.02930602006688964,0.010424648786717783,0.008663136380527726,-0.010918338907469335,0.0032088122605363756,0.0029194537346711354,1,1
Ausgrid,lightgbm_quantile,KM2,2013-05,0.04190311791994822,0.012975837350142183,0.0116328622289352,0.03089419930233396,0.018844086021505446,0.01645179271406489,-0.011008918617614258,0.005868248671363263,0.004818930485129691,1,1
Ausgrid,lightgbm_quantile,KM2,2013-06,0.04273272017837236,0.013334131545338468,0.011903102935711684,0.030309364548495,0.015455555555555556,0.014581010776662979,-0.012423355629877359,0.002121424010217088,0.002677907840951295,1,1
London,lightgbm_quantile,KM2,2013-03,0.03546942888085434,0.005737203276169667,0.005447311773018387,0.026555066486722154,0.012117464268321942,0.005182435330483825,-0.008914362394132184,0.006380260992152276,-0.0002648764425345618,1,0
London,lightgbm_quantile,KM2,2013-04,0.03415706610426504,0.006202540742101026,0.005257401124918157,0.031951159574244145,0.005458706333714813,0.005377481345176492,-0.0022059065300208958,-0.0007438344083862125,0.00012008022025833572,0,1
London,lightgbm_quantile,KM2,2013-05,0.039486520588395746,0.011866580150784789,0.009022194431557695,0.0393049938498812,0.015215980719317845,0.011704352152543946,-0.00018152673851454942,0.0033494005685330563,0.002682157720986251,1,1
London,lightgbm_quantile,KM2,2013-06,0.0424144679113881,0.01367337164750948,0.005822194474532766,0.027999585417274618,0.009578544061302763,0.002098503988575931,-0.014414882494113483,-0.004094827586206717,-0.0037236904859568347,0,0
London,lightgbm_quantile,KM2,2013-07,0.048465310766988366,0.031108639228772716,0.01580171931485621,0.03814374382329026,0.01498169667283289,0.014273917627818869,-0.010321566943698103,-0.016126942555939827,-0.0015278016870373407,0,0
London,lightgbm_quantile,KM2,2013-08,0.04613305600649457,0.012783447806973491,0.002582744064743447,0.02957028335169795,0.0028246274134107185,0.0008523109187212021,-0.016562772654796616,-0.009958820393562773,-0.0017304331460222446,0,0
London,lightgbm_quantile,KM2,2013-09,0.04348927244099849,0.015643469105611763,0.0142844239024248,0.03530127088774783,0.018929855661364292,0.018407496293125877,-0.008188001553250661,0.0032863865557525296,0.004123072390701076,1,1
London,lightgbm_quantile,KM2,2013-10,0.04111872413807094,0.008384846811539726,0.007848317871671825,0.028800536809961166,0.00848257989272172,0.008297907832712781,-0.012318187328109773,9.773308118199431e-05,0.0004495899610409554,1,1
London,lightgbm_quantile,KM2,2013-11,0.041571006717962336,0.00927967556261633,0.006278993447619957,0.033071205210514806,0.026858689317675655,0.010520241180985887,-0.00849980150744753,0.017579013755059325,0.0042412477333659306,1,1
London,lightgbm_quantile,KM2,2013-12,0.04518514203706499,0.008954208972754008,0.0026423551695563176,0.03170927861593038,0.0029553472826246985,0.002630785953357282,-0.013475863421134611,-0.005998861690129309,-1.1569216199035573e-05,0,0
London,lightgbm_quantile,KM2,2014-01,0.042654698092826605,0.004896817068905213,0.003656329271492797,0.030452976942874476,0.005487544207376405,0.0015152840484729104,-0.01220172114995213,0.0005907271384711921,-0.0021410452230198867,1,0
UCI Electricity,lightgbm_quantile,KM2,2014-01,0.04223919830440908,0.009910720854448551,0.009619991869373146,0.02783555609935151,0.025157021085688624,0.008423092558897657,-0.01440364220505757,0.015246300231240073,-0.0011968993104754886,1,0
UCI Electricity,lightgbm_quantile,KM2,2014-02,0.04200497353711141,0.011807256051101889,0.011460113368675424,0.027289990428781823,0.021212121212121127,0.01062645589591402,-0.01471498310832959,0.009404865161019238,-0.0008336574727614045,1,0
UCI Electricity,lightgbm_quantile,KM2,2014-03,0.045641234118636104,0.06129430237774791,0.005493698764223746,0.03246823727221418,0.00943597910617,0.008648263558609665,-0.013172996846421925,-0.05185832327157791,0.0031545647943859194,0,1
UCI Electricity,lightgbm_quantile,KM2,2014-04,0.047730025817871835,0.05732498840982847,0.007167008593721316,0.03358158733007314,0.008352526061115695,0.00784202562209659,-0.014148438487798697,-0.048972462348712775,0.0006750170283752743,0,1
UCI Electricity,lightgbm_quantile,KM2,2014-05,0.04373981204832592,0.008961417676087935,0.005482844772125387,0.028773341016644107,0.005877579812440303,0.005556849263704717,-0.014966471031681815,-0.0030838378636476316,7.40044915793301e-05,0,1
UCI Electricity,lightgbm_quantile,KM2,2014-06,0.0399302142516284,0.017280945757997213,0.0022516202448007046,0.026560594504423295,0.007324988409828426,0.002273033171682728,-0.013369619747205103,-0.009955957348168787,2.1412926882023557e-05,0,1
UCI Electricity,lightgbm_quantile,KM2,2014-07,0.04415739472614391,0.01292059219380881,0.0012853100097488938,0.029553249685234224,0.004004037685060524,0.0017804493947419181,-0.014604145040909688,-0.008916554508748287,0.0004951393849930243,0,1
UCI Electricity,lightgbm_quantile,KM2,2014-08,0.04210934508985131,0.022779273216689044,0.0054402181849756166,0.026528340760095182,0.020008972633467903,0.0066094891519282405,-0.015581004329756131,-0.0027703005832211414,0.001169270966952624,0,1
UCI Electricity,lightgbm_quantile,KM2,2014-09,0.04061012566329089,0.014093648585999041,0.00687069447220188,0.028971690071335633,0.014360222531293432,0.006371059511622075,-0.011638435591955258,0.0002665739452943905,-0.0004996349605798055,1,0
UCI Electricity,lightgbm_quantile,KM2,2014-10,0.04507919467325537,0.07688425302826385,0.011741651306623373,0.03413935736472966,0.012228386700306904,0.012091939233431942,-0.010939837308525713,-0.06465586632795695,0.0003502879268085686,0,1
UCI Electricity,lightgbm_quantile,KM2,2014-11,0.04283972118329873,0.011296727770349069,0.01030593974198437,0.036244335771008114,0.007610606013174759,0.007588537354341092,-0.006595385412290614,-0.00368612175717431,-0.0027174023876432776,0,0
UCI Electricity,lightgbm_quantile,KM2,2014-12,0.04785130425515959,0.03410722296994173,0.011332159786551386,0.04078969699600969,0.014351092511890262,0.014318981066690942,-0.0070616072591499005,-0.01975613045805147,0.0029868212801395563,0,1
Ausgrid,persistence_quantile_interval,KM2,2012-07,0.05541770057899092,0.01934946236559143,0.01690581508253323,0.0408912324234905,0.020440860215053758,0.018885981946991773,-0.014526468155500419,0.0010913978494623278,0.0019801668644585414,1,1
Ausgrid,persistence_quantile_interval,KM2,2012-08,0.0474314021649225,0.024531114818934552,0.02077804150034156,0.042066745783435805,0.01528086763070069,0.01513198115582402,-0.005364656381486692,-0.009250247188233862,-0.005646060344517541,0,0
Ausgrid,persistence_quantile_interval,KM2,2012-09,0.06871051653660346,0.06847777777777775,0.0644648829431438,0.07732255667038272,0.06389999999999996,0.05404589371980675,0.008612040133779267,-0.004577777777777792,-0.010418989223337054,0,0
Ausgrid,persistence_quantile_interval,KM2,2012-10,0.04851835868666161,0.046419354838709626,0.03782860430826769,0.05241396051353973,0.03825806451612901,0.03157568238213399,0.00389560182687812,-0.008161290322580617,-0.006252921926133699,0,0
Ausgrid,persistence_quantile_interval,KM2,2012-11,0.03992707172054997,0.018811111111111112,0.009436547751765086,0.03708890746934225,0.005551564495529959,0.0037880899293942314,-0.0028381642512077185,-0.013259546615581153,-0.0056484578223708545,0,0
Ausgrid,persistence_quantile_interval,KM2,2012-12,0.04843294853813787,0.013263440860215026,0.010798539935987311,0.03741279174308627,0.015249969101470695,0.00949715898874376,-0.011020156795051604,0.0019865282412556695,-0.0013013809472435505,1,0
Ausgrid,persistence_quantile_interval,KM2,2013-01,0.04917017297802712,0.007410239772586924,0.004845003056784319,0.03509997482648254,0.008930107526881725,0.006135145826590469,-0.014070198151544581,0.0015198677542948014,0.0012901427698061496,1,1
Ausgrid,persistence_quantile_interval,KM2,2013-02,0.047390109890109895,0.00950595238095231,0.005650780379041253,0.03843665392578436,0.004886767925561086,0.004695214206083766,-0.008953455964325535,-0.004619184455391223,-0.0009555661729574866,0,0
Ausgrid,persistence_quantile_interval,KM2,2013-03,0.049649818391052605,0.00533870967741934,0.0024827381594563027,0.03323893264285971,0.0024772895810158957,0.002360916316035539,-0.016410885748192897,-0.002861420096403444,-0.00012182184342076361,0,0
Ausgrid,persistence_quantile_interval,KM2,2013-04,0.0443167038275734,0.021547733077905584,0.013361668524712059,0.045006503158677096,0.023259897828863396,0.01721943515421779,0.0006897993311036979,0.001712164750957812,0.003857766629505731,0,0
Ausgrid,persistence_quantile_interval,KM2,2013-05,0.06686266048117383,0.05009655790384382,0.04172870140612082,0.0626389038731255,0.044496199480904775,0.042758118459380774,-0.004223756608048329,-0.005600358422939045,0.0010294170532599567,0,1
Ausgrid,persistence_quantile_interval,KM2,2013-06,0.08173541434411002,0.05906369731800776,0.05772017837235237,0.07389678558156822,0.06402222222222231,0.0573462467484207,-0.007838628762541808,0.004958524904214556,-0.0003739316239316712,1,0
London,persistence_quantile_interval,KM2,2013-03,0.04187984813849804,0.023582857540194624,0.013987918412994503,0.028970855169194346,0.006085834381595712,0.005847767702320862,-0.01290899296930369,-0.017497023158598912,-0.00814015071067364,0,0
London,persistence_quantile_interval,KM2,2013-04,0.04046134046411582,0.026857483080152234,0.024424140465132995,0.037581724341950104,0.03293552275503109,0.02136650380572264,-0.0028796161221657166,0.0060780396748788545,-0.003057636659410355,1,0
London,persistence_quantile_interval,KM2,2013-05,0.04667015776071783,0.03689438882709184,0.03245846680368794,0.04497049913593352,0.05033524904214559,0.029964929166056115,-0.0016996586247843143,0.013440860215053752,-0.0024935376376318263,1,0
London,persistence_quantile_interval,KM2,2013-06,0.04681511954083052,0.03209610472541502,0.017340420506864372,0.03834160009568362,0.03487388250319279,0.016484624853083708,-0.008473519445146904,0.002777777777777768,-0.0008557956537806645,1,0
London,persistence_quantile_interval,KM2,2013-07,0.059561988672593914,0.04437183290075386,0.02776583574302533,0.04537890916960232,0.040671734025460315,0.025159200990494266,-0.014183079502991594,-0.003700098875293545,-0.0026066347525310653,0,0
London,persistence_quantile_interval,KM2,2013-08,0.05958204435741267,0.014767319695939585,0.009865989219995423,0.03511949141297309,0.013376799950559293,0.007894135516216975,-0.02446255294443958,-0.001390519745380292,-0.001971853703778448,0,0
London,persistence_quantile_interval,KM2,2013-09,0.06031607729110708,0.03729016595058221,0.02822943377775064,0.05313851038900057,0.044381798144036866,0.034726223582916466,-0.007177566902106511,0.0070916321934546556,0.006496789805165826,1,1
London,persistence_quantile_interval,KM2,2013-10,0.05488314962448396,0.03009371017073581,0.029906599855604215,0.047322798816848644,0.0387754156109017,0.03565957549788993,-0.007560350807635313,0.008681705440165888,0.005752975642285715,1,1
London,persistence_quantile_interval,KM2,2013-11,0.055132966047029164,0.04636998603073239,0.033089653179512,0.05163152585221127,0.08686489722610258,0.03887045774080435,-0.0035014401948178925,0.04049491119537019,0.005780804561292353,1,1
London,persistence_quantile_interval,KM2,2013-12,0.05016215607597037,0.02104539414727613,0.010663160498607304,0.03738670746194741,0.028114087945366406,0.011390475268609113,-0.01277544861402296,0.007068693798090275,0.0007273147700018086,1,1
London,persistence_quantile_interval,KM2,2014-01,0.049431086999419886,0.024667115412885243,0.00684518207388364,0.029389835689327085,0.006732740678844773,0.0017158668609935025,-0.0200412513100928,-0.01793437473404047,-0.005129315212890137,0,0
UCI Electricity,persistence_quantile_interval,KM2,2014-01,0.05668061993504241,0.07777777777777783,0.014543720240910633,0.025438306057452773,0.03869847670250892,0.006798473812001356,-0.03124231387758964,-0.03907930107526891,-0.007745246428909277,0,0
UCI Electricity,persistence_quantile_interval,KM2,2014-02,0.05588408567239211,0.08169642857142867,0.012444360075408445,0.023568417469627144,0.0298983134920634,0.003952180212260774,-0.03231566820276496,-0.05179811507936527,-0.00849217986314767,0,0
UCI Electricity,persistence_quantile_interval,KM2,2014-03,0.04972783243464824,0.06547939068100361,0.023143308737741626,0.030511935168542854,0.042607526881720426,0.01648890045091914,-0.019215897266105387,-0.022871863799283187,-0.0066544082868224864,0,0
UCI Electricity,persistence_quantile_interval,KM2,2014-04,0.052923387096774174,0.0773611111111111,0.0237546839361355,0.036445096122515466,0.03736111111111107,0.014611844248940966,-0.016478290974258708,-0.040000000000000036,-0.009142839687194535,0,0
UCI Electricity,persistence_quantile_interval,KM2,2014-05,0.05140360420017026,0.08626792114695347,0.02149867562198469,0.03181424021694573,0.024003136200716813,0.002403194273641802,-0.019589363983224528,-0.06226478494623666,-0.01909548134834289,0,0
UCI Electricity,persistence_quantile_interval,KM2,2014-06,0.05390701368523947,0.0800347222222223,0.013054944607363918,0.02823293418051483,0.01796296296296296,0.008155140110785285,-0.025674079504724643,-0.06207175925925934,-0.004899804496578633,0,0
UCI Electricity,persistence_quantile_interval,KM2,2014-07,0.054955183993945694,0.09251792114695345,0.01615248478541928,0.03273972818717877,0.017266535283338547,0.015950477722069836,-0.022215455806766926,-0.0752513858636149,-0.00020200706334944432,0,0
UCI Electricity,persistence_quantile_interval,KM2,2014-08,0.05871133289187398,0.03862007168458781,0.008077523413111258,0.029788454261659252,0.044959677419354804,0.006131357802793731,-0.02892287863021473,0.006339605734766995,-0.0019461656103175271,1,0
UCI Electricity,persistence_quantile_interval,KM2,2014-09,0.05274723036819809,0.04525462962962967,0.01758105246008471,0.028312357445421942,0.02038194444444441,0.012938864450961169,-0.024434872922776147,-0.02487268518518526,-0.004642188009123541,0,0
UCI Electricity,persistence_quantile_interval,KM2,2014-10,0.05194242108914323,0.06388888888888888,0.017572840790842804,0.035841965440040355,0.010730286738351191,0.010137995459275378,-0.016100455649102875,-0.05315860215053769,-0.007434845331567425,0,0
UCI Electricity,persistence_quantile_interval,KM2,2014-11,0.05299262789182143,0.07791666666666675,0.02170393450635384,0.04074006190941674,0.024201388888888897,0.012265803193222492,-0.012252565982404692,-0.05371527777777785,-0.009438131313131346,0,0
UCI Electricity,persistence_quantile_interval,KM2,2014-12,0.056757086999022474,0.09354838709677427,0.01268919685933211,0.0393805379497367,0.02275985663082436,0.007040488127897077,-0.017376549049285775,-0.0707885304659499,-0.005648708731435034,0,0
Ausgrid,lightgbm_quantile,KM3,2012-07,0.03921719351242493,0.01614435955480098,0.009652695364476575,0.026949149494731556,0.013770772238514195,0.008958175998849259,-0.012268044017693377,-0.002373587316286785,-0.000694519365627316,0,0
Ausgrid,lightgbm_quantile,KM3,2012-08,0.03799537886143775,0.011924952887706453,0.007128151184953406,0.02584780810587261,0.011629398826979442,0.008285683460998986,-0.012147570755565142,-0.0002955540607270102,0.0011575322760455798,0,1
Ausgrid,lightgbm_quantile,KM3,2012-09,0.040674934968413214,0.025994318181818188,0.015210423634336627,0.035374860646599754,0.02777777777777768,0.014276755852842767,-0.00530007432181346,0.0017834595959594912,-0.0009336677814938601,1,0
Ausgrid,lightgbm_quantile,KM3,2012-10,0.03663466033732513,0.01036714770797964,0.004997842269932033,0.027394181321250047,0.006809112071832435,0.0048539935987341855,-0.009240479016075085,-0.0035580356361472054,-0.00014384867119784754,0,0
Ausgrid,lightgbm_quantile,KM3,2012-11,0.03705174656261614,0.011659356725146286,0.006816703827573477,0.02535535117056858,0.010535037878787956,0.00677489780750656,-0.01169639539204756,-0.0011243188463583298,-4.180602006691701e-05,0,0
Ausgrid,lightgbm_quantile,KM3,2012-12,0.03976786420685438,0.009300158846529794,0.00538353651958144,0.025716546193404542,0.0060954993903115096,0.004589671665407976,-0.014051318013449839,-0.003204659456218284,-0.0007938648541734638,0,0
Ausgrid,lightgbm_quantile,KM3,2013-01,0.0436306505556155,0.012041360120731981,0.0077368108749595686,0.02799564857769627,0.010190111960979964,0.006081202574891261,-0.015635001977919227,-0.001851248159752017,-0.0016556083000683073,0,0
Ausgrid,lightgbm_quantile,KM3,2013-02,0.04267399267399266,0.014994250541125465,0.0069358178053829525,0.029577261506609318,0.004976663961039018,0.003994963369963386,-0.013096731167383344,-0.010017586580086446,-0.0029408544354195664,0,0
Ausgrid,lightgbm_quantile,KM3,2013-03,0.040812565181429124,0.01382881231671551,0.006779767684395985,0.024473603768835183,0.008814155858552275,0.00497941165893476,-0.01633896141259394,-0.005014656458163236,-0.0018003560254612255,0,0
Ausgrid,lightgbm_quantile,KM3,2013-04,0.04022435897435898,0.01165326510721254,0.005743682645856614,0.02930602006688964,0.013754873294346992,0.008663136380527745,-0.010918338907469335,0.0021016081871344516,0.002919453734671131,1,1
Ausgrid,lightgbm_quantile,KM3,2013-05,0.04190311791994822,0.016462695717789133,0.011632862228935201,0.03089419930233396,0.016909518572825077,0.016451792714064863,-0.011008918617614258,0.0004468228550359443,0.004818930485129661,1,1
Ausgrid,lightgbm_quantile,KM3,2013-06,0.04273272017837236,0.016502192982456143,0.011903102935711656,0.030309364548495,0.016151202749140947,0.014581010776662972,-0.012423355629877359,-0.00035099023331519597,0.0026779078409513157,0,1
London,lightgbm_quantile,KM3,2013-03,0.03546942888085434,0.008140936790046571,0.005447311773018376,0.026555066486722154,0.015136926193542122,0.005182435330483818,-0.008914362394132184,0.0069959894034955505,-0.00026487644253455744,1,0
London,lightgbm_quantile,KM3,2013-04,0.03415706610426504,0.004302370533888378,0.0038759226650025933,0.031951159574244145,0.006263341606763673,0.005377481345176443,-0.0022059065300208958,0.001960971072875295,0.0015015586801738496,1,1
London,lightgbm_quantile,KM3,2013-05,0.039486520588395746,0.009906926066664212,0.0077689251064001815,0.0393049938498812,0.01508643353914041,0.011704352152543878,-0.00018152673851454942,0.005179507472476197,0.0039354270461436965,1,1
