dataset,configuration,coverage,horizon_hours,window,window_order,user_weight,efficiency_weight,selected_policy,router_loss,oracle_loss,oracle_policy,router_macro_user_abs_coverage_gap,router_max_abs_cluster_coverage_gap,router_normalized_interval_score,loss__rolling_global_norm,loss__rolling_group_norm,loss__rolling_user_norm,cv_mean_gain_over_global__rolling_global_norm,cv_mean_gain_over_global__rolling_group_norm,cv_mean_gain_over_global__rolling_user_norm,cv_lower_gain__rolling_global_norm,cv_lower_gain__rolling_group_norm,cv_lower_gain__rolling_user_norm,mean_fold_policy,latest_fold_policy,forecaster,previous_window_policy,follow_the_leader_policy,best_fixed_policy
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2013-03,8,0.5,0.0,rolling_user_norm,0.0126562987180784,0.0126562987180784,rolling_user_norm,0.018283166109253,0.0070294313269039,2.41431135068149,0.0209407652013717,0.0196601487091249,0.0126562987180784,0.0,0.0008657614898694,0.0074835935445778,0.0,0.000263645717527,0.0069637712150545,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,9,0.5,0.0,rolling_user_norm,0.0186653387347037,0.0186653387347037,rolling_user_norm,0.0233625975473801,0.0139680799220273,2.3094580677574443,0.021402675503791,0.0207262614334982,0.0186653387347037,0.0,-6.126543938904498e-05,0.0063846313244004,0.0,-0.000682180820288,0.0053821809210707,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,10,0.5,0.0,rolling_user_norm,0.0215022713631033,0.0215022713631033,rolling_user_norm,0.0252930916675657,0.017711451058641,2.7995528288915565,0.0232910911931175,0.022190265634367,0.0215022713631033,0.0,0.0014285148331201,0.0064449782609638,0.0,0.0008550508881657,0.0050474794512465,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,11,0.5,0.0,rolling_user_norm,0.017210899159857,0.017210899159857,rolling_user_norm,0.0224730583426235,0.0119487399770905,3.5163263246806893,0.0238088136543514,0.022677641274788,0.017210899159857,0.0,0.0017079121778306,0.0040150936346735,0.0,0.0007620447331178,0.0024931493763248,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-07,0,0.5,0.0,rolling_user_norm,0.0218276745023326,0.0218276745023326,rolling_user_norm,0.0280257668932283,0.0156295821114369,3.7866165429948953,0.0312365713637674,0.0274333948981126,0.0218276745023326,0.0,0.0044728537470242,0.0066288057732809,0.0,0.0041640875304453,0.0062348173730319,rolling_user_norm,rolling_user_norm,LightGBM,rolling_global_norm,rolling_global_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-08,1,0.5,0.0,rolling_user_norm,0.0126389827375285,0.0126389827375285,rolling_user_norm,0.0233160714927895,0.0019618939822675,3.480437785587897,0.0261180941596808,0.0199459029896003,0.0126389827375285,0.0,0.0043968020098325,0.0107653567569465,0.0,0.0032770791984129,0.0087655377657688,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-09,2,0.5,0.0,rolling_user_norm,0.0238911111533393,0.0238911111533393,rolling_user_norm,0.0315101263470828,0.0162720959595958,2.6606547188995497,0.0330248555792033,0.0287582661903314,0.0238911111533393,0.0,0.0048682702108045,0.0120892480041153,0.0,0.004497551696099,0.0115133813752329,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-10,3,0.5,0.0,rolling_user_norm,0.018055577954672,0.018055577954672,rolling_user_norm,0.0269976984212608,0.0091134574880833,2.5106269751313186,0.024107059767861,0.0223678056663771,0.018055577954672,0.0,0.0039672745944199,0.0081359662751835,0.0,0.0031011119175783,0.0068684632207236,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-11,4,0.5,0.0,rolling_user_norm,0.021941839485997,0.021941839485997,rolling_user_norm,0.0270670754366406,0.0168166035353535,2.5496071633198403,0.0235506528060315,0.0238355281493868,0.021941839485997,0.0,0.0018309368691948,0.0069108512472356,0.0,0.0009350846308997,0.003641394877962,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-12,5,0.5,0.0,rolling_user_norm,0.0174589651274488,0.0174589651274488,rolling_user_norm,0.0270377063329377,0.0078802239219598,2.855319337332412,0.0236054647783258,0.0197623975866048,0.0174589651274488,0.0,0.0014543181990257,0.0064137595929452,0.0,0.0003522619327566,0.0031157771232268,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-01,6,0.5,0.0,rolling_user_norm,0.0215055853347541,0.0215055853347541,rolling_user_norm,0.0277852698960693,0.0152259007734389,3.5811167601487326,0.0301207938459267,0.0271984379012226,0.0215055853347541,0.0,0.0038617956181511,0.0065306230216716,0.0,0.0030442267795619,0.0041326336865002,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-02,7,0.5,0.0,rolling_user_norm,0.0223394018763247,0.0223394018763247,rolling_user_norm,0.0303516682592769,0.0143271354933726,2.6825519590504623,0.0305944989114146,0.0281793739933307,0.0223394018763247,0.0,0.0039482653094638,0.0103116499160431,0.0,0.0024554849953086,0.0083842644885285,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,8,0.5,0.0,rolling_user_norm,0.0173692597755582,0.0173692597755582,rolling_user_norm,0.0229353220412126,0.0118031975099037,2.63129051492277,0.0281678659845297,0.0258048041192624,0.0173692597755582,0.0,0.002028975669469,0.0096327291601271,0.0,0.0005010160524007,0.0076441936497179,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-04,9,0.5,0.0,rolling_user_norm,0.022019212433257,0.022019212433257,rolling_user_norm,0.0317028985507246,0.0123355263157894,2.463448884678395,0.0249798915488274,0.023379537949761,0.022019212433257,0.0,-0.0005071206710156,0.0091077169276996,0.0,-0.0011491088912904,0.0085030546802041,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-05,10,0.5,0.0,rolling_user_norm,0.028416713512122,0.028416713512122,rolling_user_norm,0.034450857697702,0.0223825693265421,3.0069644400464,0.0348602605585239,0.0324415524079194,0.028416713512122,0.0,0.0015696066048161,0.0064051166585137,0.0,0.0011832207885714,0.0032602725631723,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-06,11,0.5,0.0,rolling_user_norm,0.0273100220475276,0.0273100220475276,rolling_user_norm,0.0320327015979189,0.0225873424971363,3.796300999704875,0.0352881111176305,0.0330141733422213,0.0273100220475276,0.0,0.0042347542490563,0.0081765753104425,0.0,0.0038778719182874,0.0054137027902978,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-03,0,0.5,0.0,rolling_global_norm,0.0218051828354504,0.0208459963401321,rolling_user_norm,0.0354694288808543,0.0081409367900465,2.6924721747398723,0.0218051828354504,0.0255491071221768,0.0208459963401321,0.0,-0.0007090537096041,0.0017522521802245,0.0,-0.0031929984123997,-0.0010732567238832,rolling_user_norm,rolling_global_norm,LightGBM,rolling_global_norm,rolling_global_norm,rolling_user_norm
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-04,1,0.5,0.0,rolling_user_norm,0.0191072505905039,0.0191072505905039,rolling_user_norm,0.0319511595742441,0.0062633416067636,2.3585652364795884,0.0192297183190767,0.0196336819297229,0.0191072505905039,0.0,-0.0019855142121333,0.0048490190394094,0.0,-0.0024553109053687,0.00401499753613,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,2,0.5,0.0,rolling_global_norm,0.0246967233275299,0.0239346732528451,rolling_group_norm,0.0394865205883957,0.0099069260666642,2.128331565705464,0.0246967233275299,0.0239346732528451,0.0271957136945108,0.0,0.0003244633492328,0.0006414972507353,0.0,-0.0002172109733611,-0.0005478484263385,rolling_user_norm,rolling_group_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,3,0.5,0.0,rolling_user_norm,0.0187508089687999,0.0187508089687999,rolling_user_norm,0.0279995854172746,0.0095020325203252,2.0303636160508125,0.0271481214895693,0.0223543732451109,0.0187508089687999,0.0,0.001372756442049,0.0052470883762603,0.0,0.00083145766711,0.00304880966435,rolling_user_norm,rolling_user_norm,LightGBM,rolling_group_norm,rolling_global_norm,rolling_user_norm
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-07,4,0.5,0.0,rolling_user_norm,0.0289396679851093,0.0289396679851093,rolling_user_norm,0.0381437438232902,0.0197355921469284,1.8477302541514813,0.0388258234925946,0.0336327573024592,0.0289396679851093,0.0,0.0054306048087057,0.01178876511316,0.0,0.0027322333806086,0.0073435179510864,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-08,5,0.5,0.0,rolling_user_norm,0.0170932203466867,0.0170932203466867,rolling_user_norm,0.0295702833516979,0.0046161573416755,1.8414206966299336,0.028852105864272,0.0251760664275911,0.0170932203466867,0.0,0.0025379469597362,0.0096436293555071,0.0,0.0015891088392968,0.0086862229743365,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-09,6,0.5,0.0,rolling_user_norm,0.0272257988425667,0.0272257988425667,rolling_user_norm,0.0353012708877478,0.0191503267973857,2.079921770030949,0.0299836116080624,0.0297995796699414,0.0272257988425667,0.0,0.0009522029199403,0.0076182252041725,0.0,0.0002437376167909,0.00620962053431,rolling_user_norm,rolling_user_norm,LightGBM,rolling_user_norm,rolling_user_norm,rolling_user_norm
