dataset,configuration,coverage,horizon_hours,window,window_order,user_weight,efficiency_weight,selected_policy,router_loss,oracle_loss,oracle_policy,router_macro_user_abs_coverage_gap,router_max_abs_cluster_coverage_gap,router_normalized_interval_score,loss__rolling_global_norm,loss__rolling_group_norm,loss__rolling_user_norm,cv_mean_gain_over_global__rolling_global_norm,cv_mean_gain_over_global__rolling_group_norm,cv_mean_gain_over_global__rolling_user_norm,cv_lower_gain__rolling_global_norm,cv_lower_gain__rolling_group_norm,cv_lower_gain__rolling_user_norm
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,2,0.25,0.01,rolling_global_norm,0.0385851403541517,0.0375410044015553,rolling_group_norm,0.0394865205883957,0.0099069260666642,2.128331565705464,0.0385851403541517,0.0375410044015553,0.0424411635726546,0.0,0.0004953558153704,0.0010144444327598,0.0,-0.000300848349913,-0.0006297402410184
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,2,0.5,0.0,rolling_global_norm,0.0246967233275299,0.0239346732528451,rolling_group_norm,0.0394865205883957,0.0099069260666642,2.128331565705464,0.0246967233275299,0.0239346732528451,0.0271957136945108,0.0,0.0003244633492328,0.0006414972507353,0.0,-0.0002172109733611,-0.0005478484263385
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,2,0.5,0.01,rolling_global_norm,0.0459800389845846,0.0452175622317052,rolling_group_norm,0.0394865205883957,0.0099069260666642,2.128331565705464,0.0459800389845846,0.0452175622317052,0.0484958036503398,0.0,0.0003245224380954,0.0006270960403706,0.0,-0.0002172076225558,-0.00056439464704
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,2,0.75,0.0,rolling_global_norm,0.0320916219579628,0.031611231082995,rolling_group_norm,0.0394865205883957,0.0099069260666642,2.128331565705464,0.0320916219579628,0.031611231082995,0.033250353772196,0.0,0.0001536299719577,0.0002541488583461,0.0,-0.0001335862519416,-0.0006774091727494
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,2,0.75,0.01,rolling_global_norm,0.0533749376150175,0.0528941200618551,rolling_group_norm,0.0394865205883957,0.0099069260666642,2.128331565705464,0.0533749376150175,0.0528941200618551,0.054550443728025,0.0,0.0001536890608204,0.0002397476479814,0.0,-0.0001335827759806,-0.0007020516474821
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,2,1.0,0.0,rolling_global_norm,0.0394865205883957,0.0392877889131448,rolling_group_norm,0.0394865205883957,0.0099069260666642,2.128331565705464,0.0394865205883957,0.0392877889131448,0.0393049938498812,0.0,-1.7203405317268532e-05,-0.000133199534043,0.0,-5.0347191941421806e-05,-0.001168615696305
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,2,1.0,0.01,rolling_global_norm,0.0607698362454503,0.0605706778920049,rolling_group_norm,0.0394865205883957,0.0099069260666642,2.128331565705464,0.0607698362454503,0.0605706778920049,0.0606050838057102,0.0,-1.7144316454636988e-05,-0.0001476007444077,0.0,-5.034102762029429e-05,-0.0011989573945199
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,3,0.0,0.0,rolling_group_norm,0.0030149051490515,0.0030149051490515,rolling_group_norm,0.0416938413411703,0.0030149051490515,2.0348315135477897,0.0118817750677506,0.0030149051490515,0.0095020325203252,0.0,0.0023819168458258,-0.0009577229327359,0.0,0.0015115485435063,-0.0041367185373649
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,3,0.0,0.01,rolling_group_norm,0.0233632202845294,0.0233632202845294,rolling_group_norm,0.0416938413411703,0.0030149051490515,2.0348315135477897,0.0322308403096823,0.0233632202845294,0.0298056686808333,0.0,0.0023830385058857,-0.0009141252847932,0.0,0.0015124068922707,-0.0040916701238114
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,3,0.25,0.0,rolling_group_norm,0.0126846391970812,0.0126846391970812,rolling_group_norm,0.0416938413411703,0.0030149051490515,2.0348315135477897,0.01951494827866,0.0126846391970812,0.0141264207445625,0.0,0.0018773366439374,0.0021446827217621,0.0,0.0011715828899619,-0.0005398478101269
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,3,0.25,0.01,rolling_group_norm,0.0330329543325591,0.0330329543325591,rolling_group_norm,0.0416938413411703,0.0030149051490515,2.0348315135477897,0.0398640135205916,0.0330329543325591,0.0344300569050706,0.0,0.0018784583039973,0.0021882803697049,0.0,0.0011724406655338,-0.0004948980394934
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,3,0.5,0.0,rolling_user_norm,0.0187508089687999,0.0187508089687999,rolling_user_norm,0.0279995854172746,0.0095020325203252,2.0303636160508125,0.0271481214895693,0.0223543732451109,0.0187508089687999,0.0,0.001372756442049,0.0052470883762603,0.0,0.00083145766711,0.00304880966435
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,3,0.5,0.01,rolling_user_norm,0.039054445129308,0.039054445129308,rolling_user_norm,0.0279995854172746,0.0095020325203252,2.0303636160508125,0.047497186731501,0.0427026883805888,0.039054445129308,0.0,0.0013738781021089,0.0052906860242031,0.0,0.000832314598954,0.0030936117097104
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,3,0.75,0.0,rolling_user_norm,0.0233751971930372,0.0233751971930372,rolling_user_norm,0.0279995854172746,0.0095020325203252,2.0303636160508125,0.0347812947004787,0.0320241072931406,0.0233751971930372,0.0,0.0008681762401606,0.0083494940307585,0.0,0.0004909641125952,0.0066223031293149
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,3,0.75,0.01,rolling_user_norm,0.0436788333535453,0.0436788333535453,rolling_user_norm,0.0279995854172746,0.0095020325203252,2.0303636160508125,0.0551303599424104,0.0523724224286185,0.0436788333535453,0.0,0.0008692979002205,0.0083930916787012,0.0,0.0004918197246801,0.0066668649533209
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,3,1.0,0.0,rolling_user_norm,0.0279995854172746,0.0279995854172746,rolling_user_norm,0.0279995854172746,0.0095020325203252,2.0303636160508125,0.0424144679113881,0.0416938413411703,0.0279995854172746,0.0,0.0003635960382722,0.0114518996852566,0.0,0.0001492546340908,0.0101638851197258
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,3,1.0,0.01,rolling_user_norm,0.0483032215777827,0.0483032215777827,rolling_user_norm,0.0279995854172746,0.0095020325203252,2.0303636160508125,0.0627635331533197,0.0620421564766482,0.0483032215777827,0.0,0.0003647176983321,0.0114954973331994,0.0,0.0001501084231336,0.0102080130157689
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-07,4,0.0,0.0,rolling_group_norm,0.0197355921469284,0.0197355921469284,rolling_group_norm,0.0475299224579899,0.0197355921469284,1.8514147315618896,0.0291863362182008,0.0197355921469284,0.0197355921469284,0.0,0.0105473286875725,0.0080591832318438,0.0,0.0054754612341851,-0.0002788634592034
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-07,4,0.0,0.01,rolling_group_norm,0.0382497394625473,0.0382128946884432,rolling_user_norm,0.0475299224579899,0.0197355921469284,1.8514147315618896,0.0477003328025396,0.0382497394625473,0.0382128946884432,0.0,0.010548042115199,0.0081135318972442,0.0,0.0054761184163234,-0.0002260058756218
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-07,4,0.25,0.0,rolling_group_norm,0.0266841747246938,0.0243376300660188,rolling_user_norm,0.0475299224579899,0.0197355921469284,1.8514147315618896,0.0340060798553977,0.0266841747246938,0.0243376300660188,0.0,0.0079889667481391,0.0099239741725019,0.0,0.0041046766800177,0.0035323828922219
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-07,4,0.25,0.01,rolling_group_norm,0.0451983220403127,0.0428149326075337,rolling_user_norm,0.0475299224579899,0.0197355921469284,1.8514147315618896,0.0525200764397365,0.0451983220403127,0.0428149326075337,0.0,0.0079896801757655,0.0099783228379023,0.0,0.0041053334132923,0.0035852343616215
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-07,4,0.5,0.0,rolling_user_norm,0.0289396679851093,0.0289396679851093,rolling_user_norm,0.0381437438232902,0.0197355921469284,1.8477302541514813,0.0388258234925946,0.0336327573024592,0.0289396679851093,0.0,0.0054306048087057,0.01178876511316,0.0,0.0027322333806086,0.0073435179510864
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-07,4,0.5,0.01,rolling_user_norm,0.0474169705266241,0.0474169705266241,rolling_user_norm,0.0381437438232902,0.0197355921469284,1.8477302541514813,0.0573398200769334,0.0521469046180781,0.0474169705266241,0.0,0.0054313182363321,0.0118431137785604,0.0,0.0027328893050564,0.0073963579912754
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-07,4,0.75,0.0,rolling_user_norm,0.0335417059041998,0.0335417059041998,rolling_user_norm,0.0381437438232902,0.0197355921469284,1.8477302541514813,0.0436455671297914,0.0405813398802246,0.0335417059041998,0.0,0.0028722428692723,0.0136535560538181,0.0,0.001354238733335,0.0111542816920483
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-07,4,0.75,0.01,rolling_user_norm,0.0520190084457146,0.0520190084457146,rolling_user_norm,0.0381437438232902,0.0197355921469284,1.8477302541514813,0.0621595637141302,0.0590954871958435,0.0520190084457146,0.0,0.0028729562968987,0.0137079047192185,0.0,0.0013548927984762,0.0112070927383501
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-07,4,1.0,0.0,rolling_user_norm,0.0381437438232902,0.0381437438232902,rolling_user_norm,0.0381437438232902,0.0197355921469284,1.8477302541514813,0.0484653107669883,0.0475299224579899,0.0381437438232902,0.0,0.0003138809298389,0.0155183469944762,0.0,-8.246981326896221e-05,0.0149607726903866
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-07,4,1.0,0.01,rolling_user_norm,0.056621046364805,0.056621046364805,rolling_user_norm,0.0381437438232902,0.0197355921469284,1.8477302541514813,0.0669793073513271,0.0660440697736089,0.056621046364805,0.0,0.0003145943574653,0.0155726956598766,0.0,-8.181961230324073e-05,0.0150133649336848
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-08,5,0.0,0.0,rolling_user_norm,0.0046161573416755,0.0046161573416755,rolling_user_norm,0.0295702833516979,0.0046161573416755,1.8414206966299336,0.0115711557220495,0.0047071200034802,0.0046161573416755,0.0,0.0047703614007683,0.0053670181345912,0.0,0.0027713228187697,0.002808400946121
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-08,5,0.0,0.01,rolling_user_norm,0.0230303643079748,0.0230303643079748,rolling_user_norm,0.0295702833516979,0.0046161573416755,1.8414206966299336,0.0300409669181813,0.0231763842366255,0.0230303643079748,0.0,0.0047702302572161,0.0054407942577681,0.0,0.0027713894539636,0.0028820512384328
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-08,5,0.25,0.0,rolling_user_norm,0.0108546888441811,0.0108546888441811,rolling_user_norm,0.0295702833516979,0.0046161573416755,1.8414206966299336,0.0202116307931608,0.0149415932155356,0.0108546888441811,0.0,0.0036541541802522,0.0075053237450491,0.0,0.0021804464253987,0.0057502794380816
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-08,5,0.25,0.01,rolling_user_norm,0.0292688958104804,0.0292688958104804,rolling_user_norm,0.0295702833516979,0.0046161573416755,1.8414206966299336,0.0386814419892926,0.0334108574486809,0.0292688958104804,0.0,0.0036540230367001,0.0075790998682261,0.0,0.0021805122602404,0.005824043085442
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-08,5,0.5,0.0,rolling_user_norm,0.0170932203466867,0.0170932203466867,rolling_user_norm,0.0295702833516979,0.0046161573416755,1.8414206966299336,0.028852105864272,0.0251760664275911,0.0170932203466867,0.0,0.0025379469597362,0.0096436293555071,0.0,0.0015891088392968,0.0086862229743365
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-08,5,0.5,0.01,rolling_user_norm,0.035507427312986,0.035507427312986,rolling_user_norm,0.0295702833516979,0.0046161573416755,1.8414206966299336,0.0473219170604038,0.0436453306607363,0.035507427312986,0.0,0.0025378158161841,0.009717405478684,0.0,0.0015891728919892,0.0087602896865257
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-08,5,0.75,0.0,rolling_user_norm,0.0233317518491923,0.0233317518491923,rolling_user_norm,0.0295702833516979,0.0046161573416755,1.8414206966299336,0.0374925809353833,0.0354105396396465,0.0233317518491923,0.0,0.0014217397392202,0.011781934965965,0.0,0.0009956024977484,0.0115455850241485
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-08,5,0.75,0.01,rolling_user_norm,0.0417459588154916,0.0417459588154916,rolling_user_norm,0.0295702833516979,0.0046161573416755,1.8414206966299336,0.0559623921315151,0.0538798038727917,0.0417459588154916,0.0,0.001421608595668,0.011855711089142,0.0,0.0009956593914265,0.0116218204621291
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-08,5,1.0,0.0,rolling_user_norm,0.0295702833516979,0.0295702833516979,rolling_user_norm,0.0295702833516979,0.0046161573416755,1.8414206966299336,0.0461330560064945,0.0456450128517019,0.0295702833516979,0.0,0.0003055325187041,0.013920240576423,0.0,0.0001801847782934,0.0132146319963374
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-08,5,1.0,0.01,rolling_user_norm,0.0479844903179972,0.0479844903179972,rolling_user_norm,0.0295702833516979,0.0046161573416755,1.8414206966299336,0.0646028672026263,0.0641142770848471,0.0479844903179972,0.0,0.000305401375152,0.0139940166995999,0.0,0.0001798546139445,0.0132896539605134
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-09,6,0.0,0.0,rolling_group_norm,0.0161928104575164,0.0161928104575164,rolling_group_norm,0.0434063488823664,0.0161928104575164,2.0821209078125307,0.0164779507751264,0.0161928104575164,0.0191503267973857,0.0,0.0015384257983375,-0.000597743564847,0.0,0.0003490654755931,-0.0029161384986577
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-09,6,0.0,0.01,rolling_group_norm,0.0370140195356417,0.0370140195356417,rolling_group_norm,0.0434063488823664,0.0161928104575164,2.0821209078125307,0.0373001490799406,0.0370140195356417,0.0399495444976951,0.0,0.0015389395674286,-0.0005369942433217,0.0,0.0003493495709731,-0.0028567870760378
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-09,6,0.25,0.0,rolling_user_norm,0.0231880628199762,0.0229961950637289,rolling_group_norm,0.0353012708877478,0.0191503267973857,2.079921770030949,0.0232307811915944,0.0229961950637289,0.0231880628199762,0.0,0.0012453143591389,0.0035102408196627,0.0,0.0002970803348769,0.0016848798793919
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-09,6,0.25,0.01,rolling_user_norm,0.0439872805202857,0.0438174041418542,rolling_group_norm,0.0353012708877478,0.0191503267973857,2.079921770030949,0.0440529794964086,0.0438174041418542,0.0439872805202857,0.0,0.00124582812823,0.003570990141188,0.0,0.0002973647426118,0.0017443979487303
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-09,6,0.5,0.0,rolling_user_norm,0.0272257988425667,0.0272257988425667,rolling_user_norm,0.0353012708877478,0.0191503267973857,2.079921770030949,0.0299836116080624,0.0297995796699414,0.0272257988425667,0.0,0.0009522029199403,0.0076182252041725,0.0,0.0002437376167909,0.00620962053431
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-09,6,0.5,0.01,rolling_user_norm,0.0480250165428762,0.0480250165428762,rolling_user_norm,0.0353012708877478,0.0191503267973857,2.079921770030949,0.0508058099128766,0.0506207887480667,0.0480250165428762,0.0,0.0009527166890314,0.0076789745256978,0.0,0.0002440229881997,0.0062694794569165
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-09,6,0.75,0.0,rolling_user_norm,0.0312635348651573,0.0312635348651573,rolling_user_norm,0.0353012708877478,0.0191503267973857,2.079921770030949,0.0367364420245304,0.0366029642761539,0.0312635348651573,0.0,0.0006590914807417,0.0117262095886824,0.0,0.0001869644424202,0.0105722474011757
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-09,6,0.75,0.01,rolling_user_norm,0.0520627525654667,0.0520627525654667,rolling_user_norm,0.0353012708877478,0.0191503267973857,2.079921770030949,0.0575586403293446,0.0574241733542792,0.0520627525654667,0.0,0.0006596052498328,0.0117869589102077,0.0,0.0001872534075712,0.0106327705716621
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-09,6,1.0,0.0,rolling_user_norm,0.0353012708877478,0.0353012708877478,rolling_user_norm,0.0353012708877478,0.0191503267973857,2.079921770030949,0.0434892724409984,0.0434063488823664,0.0353012708877478,0.0,0.0003659800415431,0.0158341939731922,0.0,0.0001168007317863,0.0146618768637989
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-09,6,1.0,0.01,rolling_user_norm,0.0561004885880573,0.0561004885880573,rolling_user_norm,0.0353012708877478,0.0191503267973857,2.079921770030949,0.0643114707458126,0.0642275579604917,0.0561004885880573,0.0,0.0003664938106342,0.0158949432947175,0.0,0.0001171119794468,0.0147232512902662
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-10,7,0.0,0.0,rolling_global_norm,0.0081054539141003,0.0081054539141003,rolling_global_norm,0.0411187241380709,0.0081054539141003,2.2534285701320185,0.0081054539141003,0.010365552086919,0.0131035328656609,0.0,-0.0004010279090816,-0.0023113053007883,0.0,-0.0021537593029384,-0.0051075867990233
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-10,7,0.0,0.01,rolling_global_norm,0.0306397396154205,0.0306397396154205,rolling_global_norm,0.0411187241380709,0.0081054539141003,2.2534285701320185,0.0306397396154205,0.0328993691092326,0.0355987608297224,0.0,-0.0003996709993517,-0.0022748895139288,0.0,-0.0021522932084771,-0.0050782424477297
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-10,7,0.25,0.0,rolling_global_norm,0.0163587714700929,0.0163587714700929,rolling_global_norm,0.0411187241380709,0.0081054539141003,2.2534285701320185,0.0163587714700929,0.0180012519459796,0.0170277838517359,0.0,-0.0001902066853776,0.0008836499137317,0.0,-0.0015030351995989,-0.0019517270298998
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-10,7,0.25,0.01,rolling_global_norm,0.0388930571714131,0.0388930571714131,rolling_global_norm,0.0411187241380709,0.0081054539141003,2.2534285701320185,0.0388930571714131,0.0405350689682933,0.0395230118157975,0.0,-0.0001888497756477,0.0009200657005911,0.0,-0.0015015781365913,-0.0019223857191704
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-10,7,0.5,0.0,rolling_user_norm,0.020952034837811,0.020952034837811,rolling_user_norm,0.0288005368099611,0.0131035328656609,2.2495227964061577,0.0246120890260856,0.0256369518050403,0.020952034837811,0.0,2.061453832639485e-05,0.0040786051282517,0.0,-0.000853890106325,0.0012040687464577
London,lightgbm_quantile__c80__h1,0.8,1.0,2013-10,7,0.5,0.01,rolling_user_norm,0.0434472628018726,0.0434472628018726,rolling_user_norm,0.0288005368099611,0.0131035328656609,2.2495227964061577,0.0471463747274058,0.0481707688273539,0.0434472628018726,0.0,2.197144805632147e-05,0.0041150209151111,0.0,-0.000852451326324,0.0012334072563024
